Date,GLD,GSG,HYG,IWD,IWM,QQQ,SPY,TLT,VNQ,Mkt-RF,SMB,HML,RMW,CMA
2021-01-28,0.0009273614616172043,-0.005405381919321495,0.002990696935671888,0.014353262962409241,-0.0031998070754699626,0.0059169785939501285,0.008600474236734934,-0.005527586058038381,0.005380303610214687,0.009300000000000001,-0.0169,-0.009300000000000001,-0.0105,-0.022799999999999997
2021-01-29,-0.0004053281700162614,0.0023291717938385137,-0.0026376046540472764,-0.017197727756807613,-0.015139891703767283,-0.02103820144179913,-0.020019643312421787,-0.006016086227613071,-0.011517953617816712,-0.0184,0.0040999999999999995,0.0059,-0.0076,0.004
2021-02-01,0.009385291185094458,0.017041074332228456,0.003208211001048955,0.010558146047123351,0.024567020152681307,0.024987278422104353,0.01664549719172448,0.001159173927156587,0.022833779929831266,0.0172,0.0075,-0.0147,-0.0023,-0.0124
2021-02-02,-0.012167796413785958,0.005331279071904227,0.0024161028083307112,0.014247099701508725,0.014244380558432912,0.01631425302580891,0.014140114758361966,-0.00644792940532779,0.005983915267895101,0.0148,-0.008100000000000001,-0.0103,-0.0097,-0.021
2021-02-03,-0.0015106298641213156,0.009848493660558288,0.0008028940692046405,0.004106358164217561,0.0029962164449623963,-0.003967506771182072,0.0007863998242467751,-0.008872868366548325,-0.0025163306147603093,0.0014000000000000002,0.0068000000000000005,0.0073,-0.0009,0.0018
2021-02-04,-0.021530474690833024,0.006001494685966335,0.0020639868995477872,0.012841279760772206,0.020396625367964827,0.011826793195544694,0.011365840970691377,-0.00267193675136268,0.006880769704007861,0.012199999999999999,0.006,0.0038,-0.0009,-0.0024
2021-02-05,0.009872160109213546,0.008202879314185063,0.0014877827543693378,0.005312570479617529,0.01385964085438185,0.003391390283372653,0.003935886713102077,-0.008373687115335704,0.003530757726115441,0.005699999999999999,0.0095,-0.0049,-0.0070999999999999995,0.0042
2021-02-08,0.010070118005137685,0.016272138010776427,0.0029703499983473325,0.010991264128630274,0.025535901967342678,0.006699685828257751,0.0072217377468246635,0.004391188028275206,0.0054474928042342885,0.0096,0.022400000000000003,0.0039000000000000003,-0.0095,0.0073
2021-02-09,0.0032649110578624185,0.0021834561241091954,-0.0018223897087301655,0.00020901616536184164,0.00470721377316341,-0.00020975712858417594,-0.0006657190439598448,0.0007398337001534028,0.003499687837094312,0.0005,0.0064,-0.0006,-0.0067,-0.0040999999999999995
2021-02-10,0.0036611162023989507,-0.004357328803345828,-0.0002282713370165279,0.0014631588182698607,-0.006568090483554889,-0.0022788646524312117,-0.00043570312775531583,0.00665376044378041,0.005399393288979981,-0.0008,-0.0053,0.0079,0.003,0.0007000000000000001
2021-02-11,-0.008685078696598514,-0.0007294112949679521,0.0004565334325912218,0.0006955962336978594,-0.0011460103263940535,0.00549970499322705,0.0016150922750632901,-0.005474652333516072,0.0021255892081486483,0.002,-0.0021,-0.006999999999999999,-0.0046,-0.0029
2021-02-12,-0.0030372306060941767,0.016058413875307043,0.0015971945817661037,0.005840372805769212,0.0028242070718591528,0.005588992364727652,0.0049397139024141,-0.012419398261431458,0.00022306113721182186,0.0049,-0.001,0.0046,-0.0039000000000000003,-0.0007000000000000001
2021-02-16,-0.014353488272303538,0.010775834605470047,-0.001594647619228784,0.0016589556295607544,-0.0062925170796586105,-0.0027045167532825376,-0.0008658522654039214,-0.015226828888121102,-0.007701429272321536,-0.0014000000000000002,-0.0026,0.019299999999999998,0.0017000000000000001,0.0005
2021-02-17,-0.011352850687983307,0.0071073478065897255,-0.0003421020423696186,0.0008969000045244702,-0.007837639956573272,-0.004798293956588262,0.00022950510648866995,0.006350287466926785,-0.0012373738782779364,-0.002,-0.0067,0.006,0.0026,-0.0015
2021-02-18,-6.0088418961767864e-05,-0.005645725001786839,-0.0013697842079266609,-0.005515437347963004,-0.015486983934971721,-0.004372312567046066,-0.004255784655296857,-0.004046716991498389,-0.004279737825580332,-0.0062,-0.0147,-0.0021,0.0088,-0.0043
2021-02-19,0.004148551901348441,-0.003548629538210446,0.00011396438698119127,0.005268864664911499,0.020853233749968947,-0.004361245601557817,-0.001766319229192015,-0.01329240692896927,0.005768352393891618,0.0016,0.0202,0.0073,-0.0043,0.0053
2021-02-22,0.014969164015496528,0.022079802026992557,-0.003085322218887132,0.003931110836201013,-0.006483445449861236,-0.025919948896557243,-0.007691677751190951,-0.0076078538166443055,0.008322168478715142,-0.0111,0.0073,0.0313,0.0167,0.0086
2021-02-23,-0.0023007456922117253,0.006271721011923415,0.002407451029597052,0.00329751335872297,-0.008805225303500253,-0.0029771979949800853,0.0012143396483330626,-0.0028833956600263777,0.006245589999761325,-0.0011,-0.0101,0.0089,0.0113,-0.0021
2021-02-24,-0.0007095264939214196,0.013850468750092881,0.0010289944276729024,0.014378241294217942,0.023629239180468442,0.008243485429883401,0.011019235868595656,-0.006560492689763664,0.0076480583767339905,0.0115,0.0147,0.0144,-0.0028000000000000004,0.0033
2021-02-25,-0.018816524708764826,-0.0068306269893864124,-0.00948277555852528,-0.01937210614164364,-0.03696037811497066,-0.03486306892105473,-0.024095676737359017,-0.016330249442869205,-0.019139879081240485,-0.027200000000000002,-0.0091,0.0088,0.0097,0.0045000000000000005
2021-02-26,-0.024182906697045592,-0.020632750448551618,-0.0029981009046472495,-0.011839108471506377,-0.0013721771724406473,0.004187812309126349,-0.005152646037954733,0.033058873023081636,-0.01457885188257757,-0.0028000000000000004,0.0034999999999999996,-0.016,-0.0004,-0.004
2021-03-01,-0.0017304170540851649,-0.009831417970412204,0.011227120446702044,0.022777744728310845,0.03554553675663996,0.030081982434266186,0.02424012908494899,-0.013207628940778204,0.004438497687134779,0.0262,0.0111,0.0023,-0.004,0.0021
2021-03-02,0.005447934683729505,-0.0007092360717222412,-0.0014931200363198505,-0.00360961476985755,-0.01924169829654432,-0.016038742704692854,-0.00780319373146432,7.105233749249429e-05,-0.009630643205443379,-0.0105,-0.0077,0.0125,0.0062,0.0023
2021-03-03,-0.011021541189334294,0.005677780187345327,-0.0032190688971633907,-0.002392451711430321,-0.010824464739329853,-0.029019838222945293,-0.013245690124720655,-0.010845311942083935,-0.005720111367194858,-0.0155,0.006500000000000001,0.0356,0.016399999999999998,0.010700000000000001
2021-03-04,-0.009836893780889033,0.017642907456171697,-0.003807530161610395,-0.01151027178326447,-0.027950268512419663,-0.016367242404570548,-0.012374717502877552,-0.006449820230206349,-0.011391041588209583,-0.0167,-0.011000000000000001,0.017,0.0127,0.0049
2021-03-05,0.0006288110395962221,0.022884876696260603,0.003010684557957166,0.022111318569925542,0.02120184185411711,0.015060694480868442,0.018396609502855155,0.0019470191974577666,0.010940361776377916,0.0187,0.0038,0.0062,0.0096,0.0052
2021-03-08,-0.010368190918767173,-0.016271170923265355,-0.007272659905945833,0.008273048213427003,0.00473113705145356,-0.028313794926704272,-0.004978808702586712,-0.007774224285255649,0.008634496359646748,-0.0067,0.0146,0.0371,0.0163,0.0092
2021-03-09,0.02127113294736649,-0.004135108109596719,0.0013951262162428257,-0.0006050470717802181,0.02102959914503333,0.03944110742635343,0.014277529074323558,0.01385750467270519,0.006620517438806983,0.0177,0.0043,-0.0323,-0.0184,-0.0048
2021-03-10,0.005098279923459348,0.004844335600174388,0.0031354947391282195,0.013123361658744503,0.017372533611696772,-0.0028545574724799794,0.006224448644646774,0.0020038621115594513,0.009977956271483901,0.0067,0.012,0.0182,-0.0007000000000000001,0.0015
2021-03-11,-0.000866011298261804,0.01652890933552542,0.0037044584345291565,0.0031218657802078997,0.022004979370688904,0.023031314718039875,0.010139192353882276,-0.0072134368569676255,0.011676465637870947,0.0141,0.010700000000000001,-0.02,-0.0139,-0.008100000000000001
2021-03-12,-0.00018572795011984056,-0.005420048947527345,-0.002767518294834903,0.00854268772204203,0.005899722740841051,-0.00811244462888705,0.001346890575213644,-0.021221577198584862,0.01675737149616796,0.0011,0.0053,0.0129,0.0063,0.0058
2021-03-15,0.004396503999798185,-0.0013624289746519969,0.00011582900110718164,0.00459595479592112,0.003553359506427878,0.010682954873178607,0.005963545400001102,0.005879790000490548,0.014843708876858486,0.0069,-0.0034999999999999996,-0.0127,0.0025,0.0009
2021-03-16,0.0009248406787658592,-0.005457020773446786,-0.0023131041727404433,-0.006862502825267902,-0.016722239495959967,0.005488697457437075,-0.0012615614265861774,-0.0040188279801532945,-0.004086780510860422,-0.0040999999999999995,-0.013500000000000002,-0.0085,0.0028000000000000004,-0.0002
2021-03-17,0.00714498527693741,0.0006858867581731598,0.0013905979686086312,0.005133290523642753,0.007852370064594716,0.004117374352543335,0.0034101138111137796,-0.007482972096800045,0.0008639419840488216,0.0034000000000000002,0.006500000000000001,0.0034000000000000002,-0.0004,0.001
2021-03-18,-0.005810023730399405,-0.05003430351446303,-0.007639789141865583,-0.007726380482493411,-0.03043339812546797,-0.030630247425506463,-0.01454970394479671,-0.010126294455999885,-0.010142382280858064,-0.018600000000000002,-0.0121,0.0216,0.009300000000000001,0.0046
2021-03-19,0.004183119739068708,0.024531036147904306,0.0038495912907285934,-0.003892993809192502,0.00754760884207939,0.0035250994274964587,-0.0018503254792415769,0.006197737105134937,-0.013625524911689446,0.0023,0.009399999999999999,-0.009899999999999999,-0.0079,-0.0054
2021-03-22,-0.0014702614866924923,-0.0042253145597392905,0.0036019789129881907,-0.00013218907559187087,-0.007535327343442866,0.01875313518857835,0.00798502872998963,0.011205940954688076,0.0070725941064322395,0.005600000000000001,-0.0169,-0.0223,-0.0025,-0.001
2021-03-23,-0.007300628474884996,-0.03253182651895736,0.0010422859827214914,-0.014178066743703588,-0.036273954159906974,-0.004362659905542743,-0.00787064404569282,0.009026719568095976,-0.0014264384741432545,-0.0116,-0.029500000000000002,-0.0104,0.0058,-0.0074
2021-03-24,0.0034608341081703298,0.027777785523670273,0.0005779993180867748,6.711046189966652e-05,-0.023127298029441357,-0.01686522414721403,-0.005083614647871104,0.005382418507559272,-0.005604479788289596,-0.0097,-0.0158,0.0146,0.0138,0.0013
2021-03-25,-0.003633653726877295,-0.019914699736057417,0.0017340268066530218,0.012240623891099478,0.023710110383174943,-0.0017313759010239016,0.005625552035830816,-0.007885487407515823,0.010182074809653274,0.0067,0.0202,0.013999999999999999,0.0045000000000000005,0.0111
2021-03-26,0.0028434090575977233,0.02612486337646258,0.0030001464238795794,0.016599176140507765,0.018231183980065957,0.015000177049483865,0.016114813267894323,-0.0035002083132803508,0.021566668271172373,0.015600000000000001,0.002,0.0068000000000000005,0.0078000000000000005,0.006
2021-03-29,-0.011896005111092234,0.0021216217993487163,0.00057528245593641,-0.00432825484764543,-0.028148949600097617,-0.0002847580778859715,-0.0005048565804084415,-0.008488027379388807,-0.005816291478961344,-0.0048,-0.024900000000000002,-0.0023,0.009000000000000001,0.0002
2021-03-30,-0.017091823816998808,-0.01623150985690036,-0.0024148426832840686,0.0018444588005261942,0.01683763603968269,-0.005033053773363605,-0.0026530090859983035,0.005239956257824918,0.001300037826658107,-0.0003,0.0184,0.0101,-0.0026,-0.0023
2021-03-31,0.015167857324082767,0.0021521296663253864,0.004841034011343837,-0.0037475009781472446,0.013439674794815337,0.01530284282585681,0.004053127689124469,-0.005579507905974723,-0.006059328632830319,0.0063,0.0058,-0.023399999999999997,-0.011699999999999999,-0.0028000000000000004
2021-04-01,0.012628087827510459,0.012168938657443729,0.002117470529425569,0.008644162260184274,0.0126729664493761,0.017046345332649482,0.01079915933181308,0.016596720702588108,0.01817994006829493,0.0127,0.0021,-0.0002,-0.0069,-0.0051
2021-04-05,-0.0003704010382533651,-0.017680339033234627,0.000459539283805821,0.008831738707759662,0.005497567976919804,0.01996471077993367,0.014353199876395495,-0.004363216824235128,0.0038487260078323704,0.0128,-0.0070999999999999995,-0.0070999999999999995,0.01,0.0009
2021-04-06,0.00802867506459215,0.005759533601776612,0.001722055777607645,0.0007132862759811065,-0.0029338876768942868,-0.0006945689659262344,-0.0005905932330605435,0.00679263026041399,0.0025564339953778603,0.0,-0.0031,0.0009,-0.0012,-0.0028000000000000004
2021-04-07,-0.002818323186048577,0.0035791116520498267,-0.00034359280869411535,-0.0020086882956233953,-0.016138232191554858,0.002418392657990376,0.0011572518562126266,-0.0069643177622249475,0.0007435716802033365,-0.0011,-0.015300000000000001,0.003,0.0068000000000000005,-0.0012
2021-04-08,0.01075202788807239,0.007845909635212145,0.0003437109052895071,0.0004544000326993647,0.008473699988588379,0.010433108787591294,0.004746917869424827,0.008255390577046162,-0.003715192910138776,0.0062,0.0027,-0.011699999999999999,-0.0052,-0.0038
2021-04-09,-0.00753747660190629,-0.004246314163534826,-0.0006877512953743503,0.004867695455118781,0.00013447841803304605,0.006058305354186944,0.007270037011039454,-0.0036231407999158805,-0.001172303167505384,0.006500000000000001,-0.0060999999999999995,0.0015,0.0079,0.0009
2021-04-12,-0.006063609158189043,-0.00426435445940021,-0.0010320539004754492,0.0007747687291013161,-0.003908444734837424,-0.0013050047823156552,0.00036466746801111505,-0.00043607604219819684,0.0058673237009228,-0.0004,-0.0046,0.005600000000000001,0.0073,-0.0036
2021-04-13,0.007086479573175097,0.011420402912076133,0.000688708980620012,-0.002904024878861211,-0.0026159024399579067,0.011673351035381474,0.002963693468649442,0.007493678633422096,0.004984634165878132,0.0040999999999999995,-0.0077,-0.016,-0.010700000000000001,-0.0037
2021-04-14,-0.004344315528953313,0.022582900007147577,-0.00045844581658560646,0.0036243219025489104,0.009857846256648317,-0.01200839104582574,-0.003415078484295231,-0.0031775654622262506,-0.005276507029254973,-0.0034000000000000002,0.0118,0.0141,0.0001,0.0067
2021-04-15,0.016162763416190717,0.008281565731855123,0.004017093097101299,0.005353038954700962,0.004343565256786475,0.015155411144824438,0.010742142178197023,0.016734446683565718,0.017504672886330397,0.0106,-0.008,-0.011899999999999999,0.001,-0.0054
2021-04-16,0.006047777218550321,-0.002053369861475751,-0.002057838638592213,0.004939302882872809,0.001605121484929084,0.0011710492213032886,0.0033424862932831534,-0.007766914782250112,0.0021896008670418965,0.0027,-0.0019,0.006500000000000001,0.0083,0.0018
2021-04-19,-0.0027652942409929215,0.0020575948647580944,-0.0016039798240506942,-0.0033832683710467437,-0.012998030066271204,-0.009151821217656786,-0.004912919267405669,-0.002871705732566787,0.0019767391813079183,-0.0072,-0.0066,0.0079,0.0072,0.0043
2021-04-20,0.0035565515706876827,-0.0013688914825001897,-0.0017209547821792626,-0.00915869342407738,-0.02047531581408124,-0.0072886509489510365,-0.007321553803045444,0.004609242156577986,0.008202574050462541,-0.009300000000000001,-0.0138,-0.015700000000000002,0.0038,-0.0046
2021-04-21,0.009911155680072392,-0.006168619029926936,0.00333324785962108,0.011182711633872744,0.0244486241170756,0.008560911488357359,0.009461995324145933,0.0020063514816588413,0.006591194159336178,0.011000000000000001,0.015300000000000001,0.0012,-0.004699999999999999,0.0009
2021-04-22,-0.006483147356353358,0.008965525133856511,-0.0018325220705542877,-0.007159854469734328,-0.004134799184730142,-0.012054388229614688,-0.009133104567139672,0.004364474025936094,-0.005422294937674543,-0.0078000000000000005,0.0063,-0.0077,-0.002,-0.002
2021-04-23,-0.003831414124593202,0.007518773466629547,0.002639008773169138,0.00978721918015557,0.018864569211432647,0.012589382885054512,0.010842500153534607,-0.0023508621748561387,0.005863251794581581,0.0126,0.0077,0.0069,-0.0034999999999999996,0.0003
2021-04-26,0.002644245538133694,0.008819546571204429,-0.00045773530289450193,0.0005100679165359612,0.010409149842071752,0.006511058500422662,0.002087565955801063,-0.0014277145568559746,0.0029657202600918975,0.0040999999999999995,0.0079,-0.005,-0.012,-0.0007000000000000001
2021-04-27,-0.002517371003141977,0.007397421487815414,-0.001374173896076858,0.0017841141816004047,0.001490557600885234,-0.004332269426835511,-0.00021543795117806575,-0.008723124946970473,-0.00010169087148426126,-0.0003,0.0008,0.0085,0.0054,0.0006
2021-04-28,0.002944390689552989,0.004005368588131608,0.0019494252020004765,0.0016541910913965285,0.0017071166346322997,-0.0033809519148786382,-0.0002872864843298517,0.0006492955268557754,-0.0021416859956404632,-0.0007000000000000001,0.0029,0.002,-0.003,-0.0033
2021-04-29,-0.004133978948338446,0.008643624652303616,0.0011447155706061363,0.008383620025073313,-0.0037142236769320824,0.003598935282165927,0.00637255097131284,-0.0029552706084841063,0.00858466397227109,0.004,-0.0076,0.0109,0.013300000000000001,-0.0022
2021-04-30,-0.0033690142851713345,-0.004614350327763472,-0.00045727239723469815,-0.007683966672617504,-0.013597182121088291,-0.00655446227329981,-0.006570350449978779,0.0023132326211299237,0.003951577216217306,-0.008199999999999999,-0.0052,-0.0033,0.0013,-0.0040999999999999995
2021-05-03,0.012978352341882271,0.005960211698008866,0.00038985289573312265,0.006410577931782679,0.004891312332185205,-0.005325836108319493,0.002156838660643867,0.0005996702935402443,-0.0019175003825230297,0.0018,0.0073,0.017,0.0105,0.0108
2021-05-04,-0.007329692780131181,0.014483230619237286,-0.0005735477347008633,0.0008833551022044972,-0.011947457331226152,-0.017995512332677044,-0.006169459174571235,0.006785996155260099,-0.006471794940939968,-0.0089,-0.0024,0.02,0.0109,0.005699999999999999
2021-05-05,0.004142168530566259,0.0012978882518956958,0.0019513169017695287,0.0034653166616662734,-0.003985913739935176,-0.0033622613514612265,0.00031282620364003755,0.0016491047921416424,-0.0165903229173745,-0.0005,-0.0016,0.013300000000000001,0.0064,0.0060999999999999995
2021-05-06,0.01667957921247054,0.004536597112103635,-0.00034374571022255385,0.008226201134491795,0.0008543486945695733,0.007537392960467182,0.007985703218735152,0.0016461355622212626,0.005588838504987592,0.0049,-0.0049,0.0118,0.0123,0.0058
2021-05-07,0.00899681760120985,0.003870994813980566,0.0006877278239345586,0.007598300384841883,0.012579099130300753,0.008114260182711552,0.007277986197027353,-0.00493105198884114,0.013174341508514154,0.0084,0.0045000000000000005,-0.0008,-0.0022,0.0015
2021-05-10,0.0030305045955998366,-0.003213379780621861,-0.0022904750488064174,-0.0011126933139053996,-0.025422378772576693,-0.025254204538747826,-0.009902454516162451,-0.01012715215609905,-0.0003049463560672594,-0.013500000000000002,-0.0128,0.0168,0.0116,0.0077
2021-05-11,0.000174300035968189,0.007736936414457718,-0.001033249401110603,-0.012809190940013426,-0.003186703393273982,-0.001381325333788097,-0.00892492088654473,-0.005659612185925145,-0.01260043702203617,-0.0063,0.0069,-0.0087,-0.0083,-0.0005
2021-05-12,-0.009933813872024522,0.0,-0.004824670080783022,-0.0193068273050222,-0.032471879179549745,-0.02588312963741779,-0.02124507942232079,-0.01050791119666361,-0.025316262965371816,-0.023399999999999997,-0.0115,0.006999999999999999,-0.0029,0.0014000000000000002
2021-05-13,0.004107329913244362,-0.026231595931551,0.003578370842258094,0.014062008744652799,0.018409429228799068,0.007731297925399616,0.01201251406699222,0.0015488366281075638,0.01298691155060916,0.0104,0.0048,0.0113,0.0138,0.0034000000000000002
2021-05-14,0.009115862292308208,0.005913281932251824,0.003221081963910466,0.013173686564929232,0.024426385745264678,0.02207697968254574,0.015355325403582087,0.009351585376972116,0.01188221184577265,0.0179,0.0097,-0.0016,-0.0024,-0.0004
2021-05-17,0.011639321781340195,0.013716527262657596,-0.0018349019240183617,-0.0009954252310351297,0.0013573053849917915,-0.006066696420374829,-0.0025445577245004625,-0.002115705214891239,0.0010301952281575044,-0.0024,0.0072,0.0084,0.0002,0.0058
2021-05-18,0.001946172546249958,-0.005798978732817539,-0.0024121142592336,-0.00915448426788057,-0.007590841551464056,-0.006750355820739351,-0.008615613219876361,-0.0025589585025268535,0.00020590218471516764,-0.006999999999999999,0.0005,-0.009300000000000001,-0.0102,-0.0043
2021-05-19,0.000685616890880425,-0.021386903252060274,-0.002648399901927112,-0.005844966955018238,-0.007694546465951135,0.0011479438042665269,-0.0026219462900480828,-0.002418632270249299,-0.0031893705312874276,-0.0034000000000000002,-0.0053,-0.0046,-0.0018,-0.0033
2021-05-20,0.004567270124640199,-0.012582816507129335,0.004271639560049056,0.005373510811214954,0.006653101818399065,0.019343607578237387,0.01075804720076956,0.00822837986343683,0.011250119118076718,0.011399999999999999,-0.0049,-0.014199999999999999,-0.0085,-0.0048
2021-05-21,0.0004545724551812125,0.010731042860465223,0.0014946306753236271,0.0036473097287630374,0.0025978704298006416,-0.005534654967091601,-0.0008188789738307056,0.003206667239293415,-0.0010209183399548794,-0.0004,0.0046,0.0098,-0.0011,-0.0006
2021-05-24,0.001761036294059215,0.016589250501833908,0.0011481303941798249,0.00576382448829782,0.006500929387873278,0.016819215879947613,0.010194508857360507,0.003704460658560782,0.012464051030718348,0.009899999999999999,-0.0048,-0.006999999999999999,0.0026,-0.0031
2021-05-25,0.009072814229376336,-0.005874683706312167,0.00011462496032965674,-0.005543900239206256,-0.009665733601339044,0.0013829434829413234,-0.0022186581689104257,0.009263455915962782,-0.0003025469606702247,-0.003,-0.0085,-0.0123,0.002,-0.0015
2021-05-26,-0.0017420486873281904,0.001969841598636224,0.00034372266194981904,0.002881737692652875,0.018653486204242453,0.0034839475243080287,0.0019845593615190893,-0.0017207690272521559,0.004441402388014382,0.0046,0.0177,0.005699999999999999,-0.0054,0.0014000000000000002
2021-05-27,0.00039409662496781017,0.015727376639479207,-0.00045817699908612397,0.005371288037255617,0.010297840836125394,-0.0037408768129463255,0.0005248603813068353,-0.004022665042367479,-0.002311376404687704,0.0027,0.0108,0.0095,-0.0026,0.0027
2021-05-28,0.003770176937892389,-0.0025806427001953125,-0.0003439877008319936,0.0010561613869519704,-0.0006647637189158839,0.0031541848191904975,0.001788796153478156,-0.0015864137485862573,0.006043462742803651,0.0004,-0.0037,-0.0032,-0.002,-0.004
2021-06-01,-0.0026909461441234628,0.016170763220125117,0.003004184799292098,0.0034132653935932122,0.011352526963750886,-0.0033239127588589046,-0.0008811256189716898,-0.00022407803429391748,0.018021750416810756,0.0003,0.0141,0.0144,0.0029,0.0039000000000000003
2021-06-02,0.004890446350902078,0.004455741225604548,0.0012616938473379857,0.0009281287844702391,0.0011838874557710266,0.001953059384103062,0.0015727186921441483,0.002314901803607272,0.011703371246704286,0.0011,-0.0021,0.0032,-0.0007000000000000001,0.006999999999999999
2021-06-03,-0.019578228541437537,-0.006970827537304047,-0.0020624889306838368,-0.0009272681601998345,-0.008365225007422872,-0.010405933503142561,-0.0037113851861045877,-0.0037536513470892707,-0.003693886470519381,-0.0053,-0.0025,0.0073,0.0040999999999999995,0.0034000000000000002
2021-06-04,0.010783359066451448,0.010210583703452736,0.0021819527418496243,0.004453112824652106,0.00432851601083839,0.016969673320059497,0.009146118700497974,0.013694659858447533,0.00048786316734661384,0.009000000000000001,-0.0059,-0.0091,-0.0015,-0.0022
2021-06-07,0.0040076283608136976,-0.003158571760950246,0.00034372736880006194,-0.0032630695719793046,0.01341217485439783,0.002979817259711748,-0.0009704760460279571,-0.003073726936198673,0.011800175349157449,0.0014000000000000002,0.0127,-0.0095,-0.01,-0.0021
2021-06-08,-0.0030920774052216604,0.010139407485400653,0.0006867692125203106,0.00024678290148227866,0.010588269441104137,0.00047541027813702286,0.00021333239479437438,0.007026796808114799,0.00828925101504141,0.0018,0.0108,-0.0031,0.0007000000000000001,-0.0009
2021-06-09,-0.0019175027218333307,-0.0031367150800981625,0.0008014666165581108,-0.004261590273320626,-0.006655583994358727,0.0002374522880383978,-0.0014920050982049071,0.008828713158135937,0.0013382462016819918,-0.0029,-0.0045000000000000005,-0.0084,0.0016,0.0019
2021-06-10,0.004294325821970535,0.002517304026984135,0.001829783683094055,-0.0006537142287470488,-0.007415588480589541,0.010420338098035442,0.004648471962642731,0.005998793598125829,0.007159887472163007,0.0040999999999999995,-0.013300000000000001,-0.020499999999999997,-0.005600000000000001,-0.0105
2021-06-11,-0.011252390785353672,0.003138683998913816,0.00034291963320698393,0.0026788121947836085,0.010554603152705067,0.002614969563385916,0.0016523991056536236,-0.0016133906386407437,-0.003981130187371895,0.0037,0.0072,0.0017000000000000001,0.0004,0.0
