Date,CFLT,CPER,CRM,DE,DECK,MOH,PLTR,SBUX,XBI
2023-02-23,24.68000030517578,24.649999618530273,162.6943817138672,410.4319763183594,67.33999633789062,293.69000244140625,8.170000076293945,97.43151092529297,83.32272338867188
2023-02-24,24.219999313354492,24.059999465942383,160.7910614013672,403.0643310546875,66.69999694824219,287.2900085449219,8.09000015258789,95.63368225097656,81.32624053955078
2023-02-27,24.06999969482422,24.440000534057617,161.72288513183594,407.1295471191406,67.7300033569336,285.8900146484375,8.029999732971191,96.42435455322266,81.98507690429688
2023-02-28,24.389999389648438,24.84000015258789,162.18881225585938,404.8217468261719,69.39167022705078,275.3299865722656,7.840000152587891,96.09489440917969,82.70381927490234
2023-03-01,23.610000610351562,25.389999389648438,165.89634704589844,405.314208984375,69.26499938964844,273.79998779296875,7.690000057220459,95.47367095947266,82.95336151123047
2023-03-02,23.90999984741211,24.809999465942383,184.9691925048828,406.8494873046875,70.13999938964844,277.8299865722656,7.96999979019165,96.96089172363281,82.2745590209961
2023-03-03,25.860000610351562,24.850000381469727,184.81057739257812,415.4820556640625,71.40166473388672,280.6000061035156,8.329999923706055,98.41044616699219,83.44248962402344
2023-03-06,25.809999465942383,24.8700008392334,182.2034149169922,411.0692443847656,72.25333404541016,280.989990234375,8.279999732971191,98.82460021972656,82.02500915527344
2023-03-07,25.3799991607666,24.229999542236328,181.72760009765625,403.76922607421875,71.90333557128906,276.3999938964844,8.279999732971191,97.27149200439453,81.9251937866211
2023-03-08,25.020000457763672,24.540000915527344,181.36080932617188,409.69805908203125,71.74500274658203,269.4800109863281,8.130000114440918,96.48084259033203,81.086669921875
2023-03-09,23.110000610351562,24.479999542236328,177.16757202148438,406.9267578125,70.60166931152344,264.2300109863281,7.690000057220459,94.41001892089844,78.59107971191406
2023-03-10,21.790000915527344,24.399999618530273,171.67568969726562,382.31341552734375,68.72000122070312,261.3500061035156,7.349999904632568,93.5440444946289,75.52649688720703
2023-03-13,22.15999984741211,24.700000762939453,173.9854278564453,384.5246887207031,68.288330078125,263.69000244140625,7.869999885559082,93.26166534423828,77.72261810302734
2023-03-14,22.600000381469727,24.489999771118164,181.3013458251953,388.60919189453125,70.0,261.1400146484375,7.889999866485596,93.61934661865234,78.89056396484375
2023-03-15,22.139999389648438,23.700000762939453,181.3211669921875,377.05084228515625,67.7316665649414,260.6400146484375,7.900000095367432,93.50638580322266,77.91229248046875
2023-03-16,22.940000534057617,23.59000015258789,185.6730194091797,377.6591491699219,69.45833587646484,263.7799987792969,7.980000019073486,94.53237915039062,78.09196472167969
2023-03-17,21.8799991607666,23.75,183.24432373046875,372.2420959472656,68.7066650390625,263.7099914550781,7.880000114440918,92.90396881103516,76.36502075195312
2023-03-20,21.610000610351562,24.170000076293945,183.64085388183594,380.93255615234375,69.25166320800781,265.1000061035156,8.079999923706055,93.9864501953125,76.64453125
2023-03-21,23.149999618530273,24.469999313354492,187.04104614257812,388.744384765625,73.3133316040039,266.239990234375,8.449999809265137,94.63594055175781,75.88585662841797
2023-03-22,21.559999465942383,24.65999984741211,184.88987731933594,381.38641357421875,72.21499633789062,265.0899963378906,8.210000038146973,93.29931640625,73.00096130371094
2023-03-23,22.0,24.959999084472656,185.81182861328125,378.37371826171875,73.7066650390625,263.67999267578125,8.329999923706055,92.64042663574219,73.58992004394531
2023-03-24,20.799999237060547,24.84000015258789,188.4090576171875,373.2077331542969,73.79166412353516,267.7200012207031,8.199999809265137,92.56510925292969,74.05908966064453
2023-03-27,20.81999969482422,24.979999542236328,189.5986328125,379.4938659667969,74.69000244140625,269.6400146484375,8.039999961853027,92.86631774902344,74.8177490234375
2023-03-28,20.969999313354492,24.8700008392334,190.62960815429688,381.7533874511719,75.27166748046875,265.7900085449219,8.0,92.92280578613281,74.31863403320312
2023-03-29,21.889999389648438,24.920000076293945,194.93191528320312,387.00628662109375,75.288330078125,265.4599914550781,8.220000267028809,94.71123504638672,76.18534088134766
2023-03-30,22.719999313354492,25.1200008392334,194.89227294921875,391.0357360839844,74.66000366210938,266.0299987792969,8.149999618530273,95.3701171875,74.53823852539062
2023-03-31,24.06999969482422,24.940000534057617,198.04461669921875,399.92779541015625,74.92500305175781,267.489990234375,8.449999809265137,98.01512145996094,76.07552337646484
2023-04-03,23.219999313354492,24.770000457763672,194.783203125,401.97161865234375,75.58999633789062,272.0,8.380000114440918,98.69283294677734,76.92401885986328
2023-04-04,22.889999389648438,24.290000915527344,195.48704528808594,385.1852722167969,75.87666320800781,272.8900146484375,8.350000381469727,97.89275360107422,75.43666076660156
2023-04-05,22.06999969482422,24.40999984741211,193.61343383789062,362.09307861328125,74.86333465576172,283.9100036621094,7.980000019073486,98.7398910522461,75.24699401855469
2023-04-06,23.200000762939453,24.579999923706055,190.87744140625,358.05389404296875,74.39833068847656,285.57000732421875,8.09000015258789,98.53280639648438,76.73435974121094
2023-04-10,23.440000534057617,24.389999389648438,189.82664489746094,365.49298095703125,76.34333038330078,289.8299865722656,8.390000343322754,98.58929443359375,76.01563262939453
2023-04-11,23.3700008392334,24.68000030517578,187.24920654296875,368.8832092285156,76.20500183105469,294.2300109863281,8.609999656677246,99.53055572509766,76.74433898925781
2023-04-12,24.3799991607666,24.90999984741211,188.6667938232422,372.3315124511719,76.29499816894531,296.04998779296875,8.329999923706055,99.3987808227539,75.91580963134766
2023-04-13,25.1200008392334,25.25,192.3346710205078,372.6705322265625,77.18499755859375,302.4700012207031,8.579999923706055,100.70716857910156,79.28984832763672
2023-04-14,24.850000381469727,25.139999389648438,192.95916748046875,375.6054992675781,77.83999633789062,293.70001220703125,8.8100004196167,101.15896606445312,78.05204010009766
2023-04-17,24.290000915527344,24.940000534057617,195.3680877685547,379.1409912109375,77.98332977294922,295.1300048828125,8.800000190734863,101.94963073730469,81.68561553955078
2023-04-18,24.709999084472656,25.049999237060547,196.77574157714844,384.2456359863281,79.57333374023438,290.7200012207031,8.729999542236328,101.5731430053711,81.18648529052734
2023-04-19,25.0,24.889999389648438,197.19210815429688,380.4486083984375,80.11499786376953,277.4700012207031,8.489999771118164,100.86717987060547,82.20469665527344
2023-04-20,23.6299991607666,24.610000610351562,195.79432678222656,378.11419677734375,79.9366683959961,276.0400085449219,8.149999618530273,100.76363372802734,80.4777603149414
2023-04-21,24.530000686645508,24.43000030517578,197.30113220214844,374.5690612792969,81.11333465576172,275.5400085449219,8.180000305175781,101.83670806884766,82.12482452392578
2023-04-24,22.700000762939453,24.350000381469727,193.22683715820312,375.86700439453125,81.64167022705078,283.6600036621094,8.100000381469727,102.87210845947266,81.07669830322266
2023-04-25,21.229999542236328,23.65999984741211,189.0137481689453,367.56585693359375,79.37833404541016,279.2799987792969,7.739999771118164,102.91915130615234,79.86882781982422
2023-04-26,22.81999969482422,23.610000610351562,189.8563690185547,362.8582763671875,79.75833129882812,275.57000732421875,7.739999771118164,104.92407989501953,79.2099838256836
2023-04-27,23.020000457763672,23.829999923706055,194.2379913330078,360.1849060058594,79.2249984741211,296.9200134277344,7.820000171661377,106.12892150878906,78.66094970703125
2023-04-28,22.0,23.850000381469727,196.64686584472656,366.1612854003906,79.88999938964844,297.8900146484375,7.75,107.57847595214844,80.05848693847656
2023-05-01,21.610000610351562,24.1200008392334,196.0718994140625,370.13275146484375,80.99333190917969,305.5,7.78000020980835,107.8326187133789,81.9251937866211
2023-05-02,20.5,23.709999084472656,192.1562042236328,371.760009765625,80.81999969482422,297.57000732421875,7.590000152587891,107.73848724365234,79.58932495117188
2023-05-03,19.959999084472656,23.579999923706055,190.93690490722656,370.22955322265625,80.8183364868164,295.82000732421875,7.559999942779541,97.85508728027344,83.06317138671875
2023-05-04,23.200000762939453,23.649999618530273,190.7089080810547,361.8703308105469,79.79499816894531,291.3599853515625,7.380000114440918,98.5704574584961,83.83182525634766
2023-05-05,22.65999984741211,23.90999984741211,195.87362670898438,369.13507080078125,80.87333679199219,299.5299987792969,7.409999847412109,100.91423797607422,85.2293472290039
2023-05-08,22.68000030517578,24.09000015258789,196.18093872070312,368.3213806152344,82.4433364868164,294.9800109863281,7.739999771118164,100.87657928466797,84.85001373291016
2023-05-09,22.450000762939453,24.030000686645508,199.43246459960938,369.4740295410156,82.8183364868164,292.79998779296875,9.550000190734863,100.44359588623047,85.75841522216797
2023-05-10,23.15999984741211,23.6299991607666,203.07057189941406,368.4570007324219,82.62333679199219,292.1199951171875,9.9399995803833,100.68832397460938,87.12599182128906
2023-05-11,23.600000381469727,22.75,201.7025604248047,361.0954284667969,81.73999786376953,297.3999938964844,9.880000114440918,99.9220962524414,85.85823822021484
2023-05-12,22.81999969482422,22.899999618530273,200.05697631835938,362.2480773925781,81.76333618164062,298.7099914550781,9.5,100.3856201171875,85.27925872802734
2023-05-15,24.030000686645508,23.0,201.56378173828125,358.5963134765625,81.91999816894531,292.95001220703125,9.520000457763672,100.87751770019531,87.39551544189453
2023-05-16,24.350000381469727,22.5,202.78309631347656,351.30255126953125,78.88833618164062,288.2900085449219,9.470000267028809,99.59101104736328,84.87996673583984
2023-05-17,26.790000915527344,23.059999465942383,207.56124877929688,356.52349853515625,78.3949966430664,295.4599914550781,10.25,99.97886657714844,85.58871459960938
2023-05-18,27.3799991607666,22.760000228881836,211.46702575683594,358.8966064453125,78.75166320800781,284.8299865722656,11.739999771118164,101.30320739746094,84.58049011230469
2023-05-19,27.3799991607666,22.93000030517578,208.53269958496094,352.1452331542969,75.79833221435547,285.1700134277344,11.710000038146973,99.80858612060547,85.21936798095703
2023-05-22,28.469999313354492,22.649999618530273,208.43360900878906,349.19097900390625,76.03333282470703,287.989990234375,11.84000015258789,97.33961486816406,87.31565856933594
2023-05-23,28.8799991607666,22.399999618530273,204.8450469970703,349.1716003417969,74.79833221435547,284.8500061035156,12.640000343322754,94.9179458618164,87.33563232421875
2023-05-24,28.860000610351562,21.940000534057617,207.2440185546875,342.97235107421875,73.38833618164062,281.739990234375,12.229999542236328,94.22740173339844,85.63862609863281
2023-05-25,27.989999771118164,22.15999984741211,208.08665466308594,343.74725341796875,75.00166320800781,273.4100036621094,12.84000015258789,93.12063598632812,83.402587890625
2023-05-26,28.709999084472656,22.610000610351562,213.56861877441406,346.004150390625,77.52999877929688,273.0299987792969,13.649999618530273,93.20578002929688,84.1612319946289
2023-05-30,30.84000015258789,22.559999465942383,216.9687957763672,339.63055419921875,81.5199966430664,269.8599853515625,14.710000038146973,92.46791076660156,82.99330139160156
2023-05-31,31.739999771118164,22.6200008392334,221.4396209716797,335.12646484375,79.16666412353516,273.8999938964844,14.710000038146973,92.36385345458984,83.77191925048828
2023-06-01,32.40999984741211,22.84000015258789,211.05064392089844,341.5097351074219,77.50166320800781,282.9700012207031,14.539999961853027,92.25032806396484,84.92988586425781
2023-06-02,34.560001373291016,22.979999542236328,211.1795196533203,359.4294128417969,79.46333312988281,287.1700134277344,14.520000457763672,94.12335968017578,86.2774887084961
2023-06-05,35.439998626708984,23.149999618530273,208.03707885742188,352.2420959472656,80.95999908447266,293.1400146484375,15.239999771118164,94.53011322021484,86.55699157714844
2023-06-06,36.93000030517578,23.170000076293945,211.0010986328125,361.9671936035156,81.92333221435547,286.989990234375,15.460000038146973,92.91250610351562,87.96451568603516
2023-06-07,34.43000030517578,23.1299991607666,203.94293212890625,369.84210205078125,83.02166748046875,284.05999755859375,14.6899995803833,92.62872314453125,88.05435180664062
2023-06-08,34.77000045776367,23.299999237060547,207.70993041992188,368.8251037597656,81.83000183105469,287.3399963378906,15.1899995803833,93.7922592163086,87.96451568603516
2023-06-09,36.380001068115234,23.280000686645508,213.43972778320312,366.98468017578125,81.38833618164062,284.3399963378906,15.020000457763672,92.66656494140625,87.50533294677734
2023-06-12,36.779998779296875,23.1299991607666,211.8337860107422,374.985595703125,83.4816665649414,288.6700134277344,15.649999618530273,93.1395492553711,88.45365905761719
2023-06-13,37.13999938964844,23.559999465942383,207.16470336914062,385.7470397949219,81.78666687011719,290.8500061035156,16.0,93.89630889892578,90.07078552246094
2023-06-14,34.56999969482422,23.690000534057617,207.5810546875,386.5316162109375,84.45500183105469,275.489990234375,15.90999984741211,95.22066497802734,88.733154296875
2023-06-15,34.4900016784668,23.969999313354492,210.0791778564453,393.7673034667969,85.336669921875,283.80999755859375,16.600000381469727,95.9017562866211,89.03262329101562
2023-06-16,34.689998626708984,23.8700008392334,209.9205780029297,394.84246826171875,85.45333099365234,278.0199890136719,16.299999237060547,96.36528015136719,87.51531219482422
2023-06-20,33.720001220703125,23.950000762939453,215.08529663085938,395.1815185546875,84.7249984741211,278.80999755859375,15.789999961853027,95.79768371582031,87.48834991455078
2023-06-21,34.720001220703125,23.969999313354492,207.7694091796875,403.5213928222656,85.02333068847656,283.0,14.640000343322754,96.36528015136719,87.00918579101562
2023-06-22,34.459999084472656,24.0,211.437255859375,402.6496276855469,83.92500305175781,287.42999267578125,14.050000190734863,95.40039825439453,86.4401626586914
2023-06-23,33.130001068115234,23.540000915527344,208.2650604248047,391.7622375488281,84.35333251953125,287.94000244140625,14.029999732971191,93.0260238647461,84.97271728515625
2023-06-26,32.72999954223633,23.3799991607666,205.55877685546875,397.3221740722656,84.90666961669922,290.0,13.9399995803833,92.9219741821289,83.02608489990234
2023-06-27,33.72999954223633,23.3700008392334,207.006103515625,396.6634826660156,85.33999633789062,290.739990234375,14.609999656677246,93.385498046875,82.7765121459961
2023-06-28,35.540000915527344,22.93000030517578,210.32699584960938,392.48870849609375,86.6866683959961,289.0400085449219,15.279999732971191,93.28144073486328,83.8346939086914
2023-06-29,34.34000015258789,22.75,208.60208129882812,390.2344970703125,85.66166687011719,294.7699890136719,15.199999809265137,93.34765625,82.47705078125
2023-06-30,35.310001373291016,23.200000762939453,209.4248809814453,393.6935119628906,87.9433364868164,301.239990234375,15.329999923706055,93.70712280273438,83.05602264404297
2023-07-03,34.2400016784668,23.34000015258789,209.81150817871094,394.94696044921875,88.57666778564453,298.4800109863281,15.520000457763672,93.7922592163086,82.7964859008789
2023-07-05,34.25,23.170000076293945,211.96267700195312,393.17852783203125,89.09833526611328,300.5,15.699999809265137,93.1395492553711,82.86637115478516
2023-07-06,33.7599983215332,23.110000610351562,208.31463623046875,389.78759765625,88.32666778564453,300.5400085449219,15.130000114440918,91.00166320800781,81.57859802246094
2023-07-07,33.779998779296875,23.309999465942383,207.7694091796875,393.78094482421875,87.86333465576172,295.2300109863281,15.34000015258789,90.8597640991211,81.63848876953125
2023-07-10,35.029998779296875,23.40999984741211,210.96142578125,395.5395812988281,90.14167022705078,301.95001220703125,16.299999237060547,93.7733383178711,84.0842514038086
2023-07-11,35.97999954223633,23.260000228881836,219.24880981445312,402.05914306640625,91.90333557128906,301.1499938964844,16.489999771118164,94.68146514892578,83.68495178222656
2023-07-12,35.81999969482422,23.770000457763672,225.30572509765625,396.1031799316406,92.22000122070312,291.70001220703125,16.59000015258789,95.67471313476562,84.63329315185547
2023-07-13,36.959999084472656,24.360000610351562,228.368896484375,397.9297790527344,89.89833068847656,289.67999267578125,16.739999771118164,96.10987091064453,84.53347778320312
2023-07-14,36.470001220703125,24.200000762939453,227.33795166015625,402.84619140625,90.58000183105469,298.54998779296875,16.399999618530273,96.11933135986328,84.27391815185547
2023-07-17,37.380001068115234,23.709999084472656,226.0194854736328,408.66632080078125,91.24166870117188,299.9100036621094,17.399999618530273,95.47607421875,85.61160278320312
2023-07-18,37.79999923706055,23.649999618530273,225.65269470214844,419.3153381347656,91.11166381835938,303.05999755859375,18.079999923706055,95.31525421142578,85.43191528320312
2023-07-19,39.27000045776367,23.549999237060547,232.33416748046875,423.7945251464844,90.62000274658203,312.45001220703125,18.049999237060547,96.32744598388672,85.61160278320312
2023-07-20,37.33000183105469,23.649999618530273,226.17811584472656,427.1564025878906,89.23833465576172,317.1300048828125,17.1299991607666,95.42878723144531,84.18408203125
2023-07-21,36.9900016784668,23.559999465942383,226.07896423339844,424.5329895019531,89.59166717529297,318.4700012207031,16.43000030517578,97.26394653320312,84.8229751586914
2023-07-24,36.04999923706055,23.760000228881836,223.69981384277344,430.03240966796875,91.57833099365234,313.9700012207031,16.31999969482422,97.22611999511719,83.2756576538086
2023-07-25,36.81999969482422,24.270000457763672,224.06661987304688,433.66619873046875,92.55833435058594,315.6499938964844,16.549999237060547,97.35855102539062,83.01611328125
2023-07-26,34.7599983215332,24.170000076293945,223.62051391601562,420.6658630371094,93.0,311.1700134277344,16.43000030517578,96.23284912109375,82.90629577636719
2023-07-27,34.060001373291016,23.760000228881836,223.19424438476562,416.4587097167969,89.50333404541016,307.3399963378906,16.149999618530273,95.33417510986328,81.62850952148438
2023-07-28,34.45000076293945,24.329999923706055,223.64035034179688,414.9915466308594,89.01000213623047,301.4599914550781,17.809999465942383,95.77877807617188,83.66497802734375
2023-07-31,34.540000915527344,24.81999969482422,223.0554656982422,417.4109191894531,90.61499786376953,304.489990234375,19.84000015258789,96.08148193359375,84.14414978027344
2023-08-01,33.20000076293945,24.200000762939453,222.3218994140625,421.1419982910156,90.3933334350586,302.010009765625,19.989999771118164,95.78824615478516,83.1558609008789
2023-08-02,31.020000457763672,23.760000228881836,218.58465576171875,418.3145446777344,90.15333557128906,304.6000061035156,18.969999313354492,96.61122131347656,81.91800689697266
2023-08-03,36.060001373291016,24.100000381469727,213.68753051757812,411.9115295410156,92.5566635131836,302.17999267578125,18.709999084472656,96.8004150390625,81.1293716430664
2023-08-04,34.88999938964844,23.889999389648438,212.72596740722656,412.0086975097656,92.07833099365234,302.9599914550781,18.200000762939453,95.23959350585938,81.07946014404297
2023-08-07,34.47999954223633,23.790000915527344,214.18319702148438,419.0724182128906,94.25833129882812,311.0,17.989999771118164,96.24230194091797,78.55384063720703
2023-08-08,34.599998474121094,23.3799991607666,209.7421112060547,418.2465515136719,94.1816635131836,310.0,17.040000915527344,95.25849914550781,79.19273376464844
2023-08-09,33.7599983215332,23.450000762939453,204.07180786132812,423.71673583984375,92.50499725341797,314.0,15.25,94.52066040039062,79.12285614013672
2023-08-10,33.779998779296875,23.270000457763672,206.4410400390625,422.2399597167969,93.24166870117188,315.5,15.40999984741211,96.679443359375,79.80168151855469
2023-08-11,34.0,23.079999923706055,206.8871612548828,422.7257080078125,92.03666687011719,315.7300109863281,15.40999984741211,96.0422592163086,79.73179626464844
2023-08-14,33.439998626708984,23.079999923706055,210.21795654296875,425.2228088378906,93.04833221435547,319.57000732421875,15.720000267028809,96.06128692626953,79.89151763916016
2023-08-15,33.15999984741211,22.709999084472656,206.96644592285156,419.4319152832031,92.45500183105469,315.6099853515625,15.369999885559082,95.13880920410156,79.68189239501953
2023-08-16,32.849998474121094,22.649999618530273,205.19200134277344,411.9115295410156,92.77999877929688,314.5,15.449999809265137,94.13074493408203,77.94489288330078
2023-08-17,31.959999084472656,22.850000381469727,202.06936645507812,407.2671813964844,91.34666442871094,309.79998779296875,14.149999618530273,91.83880615234375,76.81684875488281
2023-08-18,32.150001525878906,22.979999542236328,203.05076599121094,385.75531005859375,92.88166809082031,314.2300109863281,14.399999618530273,92.46647644042969,77.3958511352539
2023-08-21,32.4900016784668,23.100000381469727,207.2142791748047,379.7020568847656,93.40833282470703,320.0,14.5,91.73419952392578,78.25435638427734
2023-08-22,32.41999816894531,23.309999465942383,204.96397399902344,374.2803955078125,92.5616683959961,317.75,14.670000076293945,91.36329650878906,78.2343978881836
2023-08-23,33.880001068115234,23.540000915527344,207.31341552734375,383.0930480957031,91.70333099365234,319.0,15.300000190734863,90.51689147949219,78.72354888916016
2023-08-24,32.380001068115234,23.270000457763672,203.72483825683594,375.6698303222656,86.96333312988281,318.07000732421875,14.140000343322754,90.18405151367188,77.68534088134766
2023-08-25,32.41999816894531,23.239999771118164,207.6504669189453,379.1385192871094,86.91999816894531,318.9599914550781,14.529999732971191,90.80221557617188,78.55384063720703
2023-08-28,31.829999923706055,23.399999618530273,209.88092041015625,383.4914245605469,86.04833221435547,321.2200012207031,14.640000343322754,92.28577423095703,78.79342651367188
2023-08-29,32.59000015258789,23.649999618530273,210.1188201904297,392.6344299316406,87.97833251953125,322.2799987792969,15.399999618530273,94.29241180419922,79.1528091430664
2023-08-30,32.66999816894531,23.649999618530273,213.17208862304688,401.54425048828125,86.47833251953125,322.3500061035156,16.329999923706055,94.37798309326172,79.54212951660156
2023-08-31,33.09000015258789,23.540000915527344,219.53631591796875,399.2803649902344,88.1816635131836,310.1199951171875,14.979999542236328,92.66617584228516,79.06295013427734
2023-09-01,33.25,23.709999084472656,219.60569763183594,407.0145568847656,88.79166412353516,310.44000244140625,15.180000305175781,93.19874572753906,80.98961639404297
2023-09-05,33.7400016784668,23.6200008392334,216.7903594970703,402.6712951660156,87.35333251953125,312.7200012207031,15.210000038146973,92.09557342529297,79.51217651367188
2023-09-06,33.34000015258789,23.34000015258789,219.6949005126953,402.5353088378906,87.63666534423828,310.82000732421875,15.300000190734863,91.24919128417969,79.75175476074219
2023-09-07,32.59000015258789,23.209999084472656,220.5970001220703,400.0480041503906,87.28500366210938,316.1499938964844,15.210000038146973,90.44082641601562,78.62371826171875
2023-09-08,32.29999923706055,22.8700008392334,222.80763244628906,388.3204040527344,87.87333679199219,320.4700012207031,15.130000114440918,90.61200714111328,78.51390838623047
2023-09-11,34.29999923706055,23.43000030517578,223.3528594970703,389.01025390625,89.54166412353516,321.95001220703125,15.789999961853027,90.98290252685547,78.693603515625
2023-09-12,33.560001373291016,23.3700008392334,219.7345733642578,390.8466491699219,90.12000274658203,321.0199890136719,15.59000015258789,91.52496337890625,78.99308013916016
2023-09-13,33.54999923706055,23.350000381469727,216.89939880371094,390.8175354003906,88.98833465576172,328.2799987792969,15.600000381469727,92.18116760253906,78.15452575683594
2023-09-14,33.5,23.530000686645508,216.8795623779297,399.9993896484375,89.48500061035156,326.989990234375,15.829999923706055,92.39989471435547,78.07466888427734
2023-09-15,32.18000030517578,23.440000534057617,212.7458038330078,400.41717529296875,87.14666748046875,327.6000061035156,15.329999923706055,91.51545715332031,76.97657775878906
2023-09-18,32.68000030517578,23.329999923706055,213.13243103027344,399.1831970214844,87.70999908447266,329.0,15.460000038146973,92.0195083618164,75.81857299804688
2023-09-19,31.790000915527344,23.1299991607666,213.8263397216797,387.3778991699219,88.58000183105469,329.44000244140625,15.149999618530273,90.62152099609375,75.85850524902344
