,Mkt-RF,SMB,HML,RMW,CMA,Mom
2024-05-09,1.0160253944949975,0.14610475000344242,-0.05545860345575773,-0.5280615824434551,-0.3254638606275121,-0.18449755557440795
2024-05-10,1.0126210233670325,0.14714042731839586,-0.054677947744854856,-0.5304074326091831,-0.3249886676851932,-0.17946109560776297
2024-05-13,1.0050941238905122,0.1184727300751135,-0.03315047146675453,-0.5876933257333776,-0.34126733507367923,-0.17436090265999712
2024-05-14,1.0063750497919495,0.11552499732629191,-0.05585558907054582,-0.5797973914577571,-0.3556322164804891,-0.19993803246903122
2024-05-15,1.0055365874089848,0.11902603229110073,-0.058488032820692,-0.5742485822320663,-0.3569870029044673,-0.20295094801298982
2024-05-16,1.0115303778822247,0.11268775475313925,-0.058145492252001524,-0.5779251919393,-0.3403394364115744,-0.19488921168517565
2024-05-17,1.0134518855438166,0.11712577585392256,-0.04821118716627959,-0.5894064800865866,-0.3474869723922397,-0.18175770054943766
2024-05-20,1.0107508226296276,0.10601872849293151,-0.02293515214299459,-0.6185657496750137,-0.3454645637778842,-0.16953587070432413
2024-05-21,1.0150271079381747,0.09899544769939173,-0.01258959135396169,-0.6253163586275956,-0.3252193555100441,-0.16139933645807536
2024-05-22,1.0129742104613801,0.11634341655634758,-0.01804389034271492,-0.6206107092166013,-0.2851856473568096,-0.1347736456569139
2024-05-23,1.0105683391782856,0.11436693891327117,-0.013539393542091036,-0.6279837406392428,-0.2963139396347202,-0.1384101949626958
2024-05-24,0.9795061088340847,0.14441991761953543,-0.021383301518213667,-0.6090900377341519,-0.37875848369517895,-0.1553496854099839
2024-05-28,0.9683061962478835,0.12024899896908203,-0.01723730812420822,-0.6287975214152666,-0.400621984056393,-0.15107417217687263
2024-05-29,0.9729363213004137,0.13262940279654128,-0.017317070615362862,-0.6268260532743333,-0.320479691737897,-0.12453692663930634
2024-05-30,0.9652251655591302,0.13267761564492916,-0.025540885895891166,-0.6263858130072438,-0.32132162844815926,-0.11856946676624674
2024-05-31,0.9571830933649628,0.0703925581177705,-0.026157954509649556,-0.6974733277782672,-0.5091331860200968,-0.20807749894011932
2024-06-03,1.0153079356429298,0.06057397397820219,-0.021622384702614766,-0.6354372767234711,-0.4144800493031013,-0.20516818057512679
2024-06-04,1.0151321643539697,0.060771656651866124,-0.02280307400782819,-0.6345316507138484,-0.4162890977799147,-0.20660049750113835
2024-06-05,1.0182419347503973,0.06810873406104044,-0.020807974355153677,-0.6263960914557907,-0.39663403624829213,-0.19549939836901023
2024-06-06,1.0168063035039565,0.06687796611374515,-0.019861265802319283,-0.624127501789912,-0.3954314848392355,-0.19778776969077747
2024-06-07,1.0198516219016216,0.05992515230343681,-0.015262359352551602,-0.6320377606612749,-0.4174189394597768,-0.21433056192770933
2024-06-10,1.0114860620067962,0.06801688098151176,-0.0382783026207492,-0.6379211825379528,-0.42603514094572426,-0.212118452837307
2024-06-11,1.0089239119536704,0.06838233257403235,-0.04089248790279172,-0.6380298613224799,-0.4254519310591795,-0.2082877159186236
2024-06-12,1.0121772698179745,0.06548417028840996,-0.02886165929603847,-0.6394915585975116,-0.4083753311201181,-0.19019165817470368
2024-06-13,1.0100515355637012,0.06103766475432011,-0.02885185184799173,-0.6454606298889447,-0.40959108049229337,-0.19490388455582208
2024-06-14,0.9936336553357557,0.07431550042724414,-0.036229773352338054,-0.6174808699660038,-0.3942633783999865,-0.17755321004133756
2024-06-17,0.9942211399366689,0.0676550919554805,-0.03886346303082085,-0.6188102176077294,-0.3849389464247016,-0.17651452710099091
2024-06-18,1.0105513100500125,0.06496538539422719,-0.03668590024035061,-0.6133285536084109,-0.3615547061395234,-0.17843555318610826
2024-06-20,1.0101805393480467,0.06690320262561783,-0.023261024502056582,-0.6168392872656605,-0.36466395650064753,-0.1705461169952523
2024-06-21,1.0084085291841562,0.07102140242589386,-0.021608873267793344,-0.6153934277029509,-0.3699332366431472,-0.16798984675387063
2024-06-24,1.0159595413898515,0.06387755493499175,0.008818437691057973,-0.5944766867383803,-0.35443488150405406,-0.14136697860391279
2024-06-25,1.015742118629399,0.06560809694926653,0.020930251759120597,-0.5953543280025249,-0.34069271091207787,-0.13708138391065378
2024-06-26,1.0292221055554722,0.06559066087519927,0.02868686086528785,-0.5992537107894578,-0.2645755238898061,-0.11397428580082414
2024-06-27,1.0309742702386002,0.07020812185586667,0.024938140754465946,-0.5929870129833216,-0.2687285033962864,-0.11829395165476653
2024-06-28,1.0247861132383433,0.07164729144518493,0.018506294269911225,-0.625788274913273,-0.2865115724916949,-0.12555449120243986
2024-07-01,1.0280913015242843,0.057232870929429205,0.03303727434522443,-0.632529783176161,-0.3139191959030363,-0.13991915979360028
2024-07-02,1.0192463049387974,0.06439535137542415,0.04162309468873311,-0.6337108358624549,-0.3279160310391109,-0.14675472964816383
2024-07-03,1.014959160758564,0.07042727175599338,0.024492522786874887,-0.6427416462820014,-0.28082804390077,-0.12310374983011259
2024-07-05,1.0097406741914654,0.07049715753130416,0.03143998348967483,-0.6447414513177272,-0.2993033402993979,-0.12815565504208692
2024-07-08,1.0120155452105015,0.06616271672293891,0.03434135329801784,-0.6534604169355049,-0.3248929420133698,-0.14567015155747245
2024-07-09,1.0084495241186264,0.064069401650892,0.03885993321800155,-0.6504834074905407,-0.3469591512607151,-0.15217842706664603
2024-07-10,1.0057891282224616,0.11141163879900473,0.015893415969533517,-0.5824342883264206,-0.4527484650915261,-0.21320315526643066
2024-07-11,0.9730045619763902,0.12232930149888359,0.003761605767577114,-0.5904882165524716,-0.5000397101960933,-0.22854595597870775
2024-07-12,1.0172578904897305,0.0747326933649791,-0.023950851338780207,-0.5793596937986187,-0.4170408098681248,-0.22285284574538056
2024-07-15,1.0345978395755067,0.07028933298356839,-0.024332453335960014,-0.5877019082198389,-0.40860636928472904,-0.22829345281051006
2024-07-16,1.04206152398225,0.04574431306728331,-0.0363036680414429,-0.5886751081908664,-0.39736964998897223,-0.24695487711358705
2024-07-17,1.0540551292608895,0.03691634435544894,-0.04516668232234766,-0.5958154242561042,-0.38930203061875673,-0.26392586004683316
2024-07-18,1.042284743622892,0.030351134096548174,-0.018922217948886905,-0.5940231394557959,-0.42954421048999625,-0.2748118490720852
2024-07-19,1.0498936983686151,0.0260837049019942,-0.014216712609639637,-0.5970058578113046,-0.4107941361096595,-0.27136154562088444
2024-07-22,1.0233079968748493,0.0306226299197684,-0.0069594496416645335,-0.6107559788015776,-0.4441141966619419,-0.26248761964623124
2024-07-23,1.0144168577870087,0.023720320660804442,0.005979071021629145,-0.5937655811097596,-0.4676712134988688,-0.27236395382241885
2024-07-24,1.0156040574188507,0.023254567873754323,-0.00023530750143910262,-0.5975633738733206,-0.4701825530243378,-0.27862147606427135
2024-07-25,1.020941236672234,0.024234073534194295,-0.004140300576953158,-0.5946859865141951,-0.46598870630970735,-0.2795886439427978
2024-07-26,1.0150831037185633,0.077027165128608,-0.04977022493273271,-0.5458444174627973,-0.5066062439287691,-0.33442584816909776
2024-07-29,1.0205882641503965,0.138098129376914,-0.11325168156651633,-0.46638116348573555,-0.3975573588103901,-0.33507938500582457
2024-07-30,1.0156389205617082,0.14009509192790676,-0.11045221395812677,-0.474940263314359,-0.3899386805367968,-0.32245288647658027
2024-07-31,0.9957589807896895,0.12982183155373764,-0.025027647328097414,-0.44581471683143714,-0.4420508400138166,-0.2467617903347364
2024-08-01,1.0076140081638192,0.138717600765278,-0.04833031460236465,-0.4356439913820369,-0.36011511641556965,-0.23533395091883325
2024-08-02,1.100607145153825,0.026548713308038138,0.04638982709762468,-0.46323134553809253,-0.25564930488201454,-0.23718302358637805
2024-08-05,1.0835220955544442,0.04356179253163448,0.014419585396517123,-0.44506042248453315,-0.24343730799933064,-0.24048854648378373
2024-08-06,1.0432890828253487,0.04414459016877544,0.00900654901503782,-0.4655429163138261,-0.2560427165715474,-0.22671076762514492
2024-08-07,1.066917098042412,0.0712854653845624,-0.003910640852332385,-0.45753285791723164,-0.234217633539105,-0.22228201802446618
2024-08-08,1.062422176073507,0.06913148399116925,0.002278016945581121,-0.43619289846190923,-0.24100103174265575,-0.2223853690319097
2024-08-09,1.1042468383741144,0.06718112694270681,0.007617288102689954,-0.44833553044495017,-0.22861247401036155,-0.23856683112036503
2024-08-12,1.106432146013283,0.0670330201729418,0.014183141843838107,-0.4461530440244382,-0.2259058194848484,-0.223326827295178
2024-08-13,1.0964004450333844,0.06170197086434798,0.012436725843713428,-0.45477175214327126,-0.19152794296396897,-0.19620195057061748
2024-08-14,1.1550293534147071,0.05518118549283335,-0.03416037809474021,-0.47523958095420604,-0.08487058528508712,-0.22690374295534146
2024-08-15,1.1442993347918657,0.07469358966698159,-0.049249570002976764,-0.46628105107768053,-0.08507328034169032,-0.23627728283504268
2024-08-16,1.150594521327177,0.08522123364248277,-0.06089264758818082,-0.46036861989854183,-0.0775649957827077,-0.23812591151451803
2024-08-19,1.162653244465745,0.06892730799753374,-0.04612213559965027,-0.45983329615956753,-0.07313893705691271,-0.24740696252159194
2024-08-20,1.1557959194644043,0.08150845434340373,-0.04817173047361315,-0.40831113334458496,-0.0920144157703838,-0.2504903353485546
2024-08-21,1.1561898958831756,0.08429192716720138,-0.04815499860651549,-0.40654016446948227,-0.09240858680552658,-0.24966248022894116
2024-08-22,1.149765807154669,0.09042657763533966,-0.06407502780573465,-0.40462033955553545,-0.07823399240726706,-0.25125195148671764
2024-08-23,1.14863310213202,0.08904133955535762,-0.05738100032715346,-0.4065797354189079,-0.080279028026565,-0.24536905537022013
2024-08-26,1.1448473937587655,0.07577928453814359,-0.05766889625875979,-0.41264383454741144,-0.09097818627540061,-0.25177240342367
2024-08-27,1.1429011346001725,0.07850611489743003,-0.05494777883818971,-0.3980354662283898,-0.08512885661126207,-0.25411327326150124
2024-08-28,1.1363709325821356,0.10924435763046059,-0.07065418285101654,-0.32212203748137985,-0.06719793502903385,-0.24403122013605136
2024-08-29,1.155350506006235,0.09765987882467592,-0.06339962861285535,-0.3177517489222671,-0.09180907104861455,-0.25903266311020734
2024-08-30,1.1559243420632537,0.0974049536311699,-0.06398511422754369,-0.31495869623497896,-0.08800910372293647,-0.2566518778711269
2024-09-03,1.153431865442006,0.10183228995664449,-0.0717231901765978,-0.3010304830292678,-0.08162012617406866,-0.2664182088395872
2024-09-04,1.1536371693593024,0.08842863502129736,-0.05407828762264516,-0.2991945876433006,-0.10571308139314381,-0.2585185398350809
2024-09-05,1.1684804255947943,0.0737543942242102,-0.029982567110338688,-0.2904547971658867,-0.11325028514807123,-0.2578002697630125
2024-09-06,1.1718890321031625,0.07181465231700936,-0.018025192723512513,-0.30625474343581566,-0.11818809485056317,-0.25753158701000173
2024-09-09,1.1388324369967369,0.09337437619190031,-0.028250021190822282,-0.2979571352593877,-0.10490891698410959,-0.24472947340090856
2024-09-10,1.144421745635297,0.04494660302670461,-0.010275218626234098,-0.4039558247159288,-0.08764428637952482,-0.23327599346824746
2024-09-11,1.1431300383212495,0.0457273712600688,-0.004579275811727818,-0.40291759607649447,-0.08568277738042968,-0.22926548134718222
2024-09-12,1.1434738040293244,0.048505749294424486,-0.025885061993238045,-0.4009494274301295,-0.06325833376963574,-0.22507648395960744
2024-09-13,1.1424120765625219,0.05034731950680295,-0.03235867547159997,-0.3995496787238521,-0.06352856481552227,-0.22782847261957523
2024-09-16,1.1390108539709283,0.058889415590786906,-0.042872040947224785,-0.3919551670950028,-0.06498937109821284,-0.2243632795447939
2024-09-17,1.1459203845024395,0.056419528282796075,-0.033509627831806776,-0.3832403695460482,-0.07408489637059473,-0.22643824053435618
2024-09-18,1.150483864797984,0.05381549739130623,-0.03317698373226159,-0.3747233991804166,-0.07556382071432488,-0.22858941925506832
2024-09-19,1.1746958119555566,0.057197998318420123,-0.0219505756335671,-0.3623894895784659,-0.06424907396537671,-0.25672686058591326
2024-09-20,1.161011470732161,0.05816347013405673,-0.021283694815316886,-0.3655791724524151,-0.06159528122132657,-0.26305831573873206
2024-09-23,1.1594469648611654,0.055219914937285064,-0.022491167313320688,-0.3654181665343435,-0.06450665041331721,-0.2617993709552381
2024-09-24,1.1467961960387636,0.05668420601105133,-0.020282766089687036,-0.3753356889741316,-0.055394258525300166,-0.24650822267271458
2024-09-25,1.148784253756258,0.05199443329070687,-0.019336044301057558,-0.37800727400094986,-0.05625304419646637,-0.252247660476686
2024-09-26,1.139234788002232,0.049534913211318254,-0.0236432409201568,-0.386614101191727,-0.04891683181104267,-0.24418502113197638
2024-09-27,1.1394314974800681,0.04934529424518032,-0.023528335441183816,-0.38761759543016455,-0.0514111354015252,-0.2417337277674263
2024-09-30,1.1398990708299908,0.04786652109356296,-0.02213578737037594,-0.38424395925262045,-0.0516731973987693,-0.2383200714203384
2024-10-01,1.1466311527977844,0.04778222650641785,-0.03405623600215048,-0.37889332720762814,-0.05387072115907848,-0.2621442794274158
2024-10-02,1.1449524795192647,0.04673312169330618,-0.03442632559088501,-0.3848868502362275,-0.051275146944905314,-0.25804411332308086
2024-10-03,1.1397119707738153,0.04043964307051273,-0.03084566251201884,-0.4054301693826847,-0.04229665380379477,-0.25093592717444124
2024-10-04,1.1438651255561223,0.03669672753849677,-0.02520404066896305,-0.40675724327454765,-0.036657824617949475,-0.24695897266273936
2024-10-07,1.1578404840078247,0.027489090307963426,-0.010616108930182874,-0.43250626656428975,-0.05127085709433932,-0.25057100158277595
2024-10-08,1.1707335238402792,0.023286925340828685,-0.005829478429045562,-0.4325869059195735,-0.06697109321400285,-0.2598091970329899
2024-10-09,1.1705981471952658,0.02473282720352185,-0.008180178644976027,-0.43199456714265116,-0.06644551355430442,-0.2558963021237016
2024-10-10,1.171359883136951,0.024698173253871553,-0.00854433450180108,-0.4312983896551654,-0.0674678932613128,-0.2558666997633896
2024-10-11,1.1710945106122157,0.018533407099047577,-0.005460164880688498,-0.43230749779033845,-0.06268461477272946,-0.25938849654584306
2024-10-14,1.174911822374236,0.013387515938215827,0.00026938869812784955,-0.43512595656643793,-0.06347501756738883,-0.25998709156953725
2024-10-15,1.1744132622191348,0.015773470109745308,0.002548367157121832,-0.43550685806283773,-0.07829224281879746,-0.25860699413884425
2024-10-16,1.17789307233481,0.014516766248143076,-0.001762743773205247,-0.43171851217984214,-0.07185783878669885,-0.2575715370321455
2024-10-17,1.1742278790614553,0.01472356707614178,-0.007166902345873576,-0.4242290052547692,-0.07374851822051126,-0.259194575996364
2024-10-18,1.1713234958382301,0.012610059979371757,-0.00606510586380915,-0.4432770455506021,-0.07864166751124643,-0.25447072864984244
2024-10-21,1.1707146864661029,0.006347410852251739,-0.0055280307076003565,-0.45674154629887814,-0.07838175633584504,-0.2549649155539865
2024-10-22,1.1659051204692676,0.01045456837301656,-0.0028957723708208857,-0.4609670041492817,-0.07834133050460498,-0.25703940093559885
2024-10-23,1.1289330840451566,0.011709449036558489,-0.010392198914048585,-0.5878513604375355,-0.08257804460199686,-0.2561361966396623
2024-10-24,1.1337967302460323,0.017061771996080916,-0.014483528060290768,-0.5834270374692685,-0.09159038616808451,-0.254931135157873
2024-10-25,1.1472396805964098,0.024116522063614837,-0.03130431151169104,-0.574526253131089,-0.12942393036678682,-0.2696110192666626
2024-10-28,1.1330205887821339,0.03748243628772688,-0.07857094109823022,-0.5622167667447842,-0.13965816031105543,-0.28842024349688855
2024-10-29,1.1269944730618524,0.05435441859766854,-0.12158120506604858,-0.5193314764814827,-0.1139840499982128,-0.306079118412573
2024-10-30,1.1124649892312028,0.06326863658033212,-0.14481667587121258,-0.5671332735389552,-0.1298504933368679,-0.3027299486324008
2024-10-31,1.1164578436311712,0.063379853276567,-0.14267480319612533,-0.5638768571127929,-0.1302009609190397,-0.30717888106737123
2024-11-01,1.0818631023208822,0.061341403525574684,-0.1457432808086946,-0.5469315186024232,-0.10148412124162842,-0.3293466616882407
2024-11-04,1.0824640163466288,0.05262055737782308,-0.12406038202662556,-0.5519655339398662,-0.1077184327648982,-0.3131786052695015
2024-11-05,1.073235766822695,0.07140009405250615,-0.14572200441099104,-0.5316145434463447,-0.09356541784257424,-0.31565845575691953
2024-11-06,1.0834371990732359,0.08658407265238191,-0.14583277791185037,-0.5303138420034367,-0.10413452830979583,-0.3023588770472885
2024-11-07,1.0271293191085422,0.07390724757882328,-0.23633958821493425,-0.5515604578338346,-0.03436933487675148,-0.363030706431966
2024-11-08,1.0269774044102762,0.09984759903167303,-0.2820226421878854,-0.5126209139587002,-0.025708663430571765,-0.3722698324715375
2024-11-11,1.0292900167042416,0.1005232334755812,-0.2849698957106863,-0.5000293097301356,-0.01911348807803681,-0.3802050978424241
2024-11-12,1.0384116295822121,0.08731619367068881,-0.27255826994754384,-0.5232003398283792,-0.04650870853843281,-0.3957455428600729
2024-11-13,1.037227767336998,0.08784515901994638,-0.2765473946873574,-0.5360862200477526,-0.0545988346134364,-0.40194265872467927
2024-11-14,1.0485758134441066,0.06754429902944872,-0.26477940106942016,-0.5633412635696787,-0.05051193221948613,-0.42604462580998725
2024-11-15,1.0459963680512199,0.06593897499667103,-0.2631221394074828,-0.5651842779723938,-0.04675058362463225,-0.4251340019789678
2024-11-18,1.033150596165924,0.04123721194339434,-0.22942419863557292,-0.5989122698038494,-0.05824383047663734,-0.41971416351102475
2024-11-19,1.0225139574010302,0.05745261937287105,-0.23528964570490812,-0.5825692047725641,-0.037727220612657764,-0.40478575712175996
2024-11-20,1.0132203528250319,0.1098052717579669,-0.2271387036415885,-0.4784237905973643,0.04904284143228674,-0.4120248333517746
2024-11-21,1.002585158502972,0.10941123352551532,-0.23258176663444405,-0.5046789436094081,0.029959689454219895,-0.40593415394858706
2024-11-22,1.0088463955263263,0.11802080432559148,-0.22962992347728756,-0.5055002426570887,0.06243800459414017,-0.4136479754756667
2024-11-25,1.0133090286466848,0.10691803481403374,-0.22827780946077098,-0.5476210768586337,0.03200750783185413,-0.43032202686616955
2024-11-26,1.014844191044261,0.10925917805206493,-0.22990990200857464,-0.5410237611093092,0.034235686993436654,-0.43807687627591435
2024-11-27,1.0132232944012194,0.11321341194468877,-0.23071937312987856,-0.5386972503405699,0.03677090397733643,-0.43542014855940314
2024-11-29,1.019069952669542,0.10909677954901723,-0.2290928641480899,-0.5051161710756568,0.04464878083197138,-0.42631060690190975
2024-12-02,1.018918976042114,0.10869719228004633,-0.22698138375427518,-0.5040378777282035,0.0465085906661625,-0.4281291862742065
2024-12-03,1.0184290710433872,0.11118363307106076,-0.23551398584191469,-0.4998794022425044,0.04348437914402398,-0.43021199092638934
2024-12-04,1.013687222924109,0.12048758937766327,-0.2465973002215422,-0.4694692770250529,0.032041133986574794,-0.4023353610815803
2024-12-05,1.0128794359873323,0.11655572350637626,-0.24495149242242434,-0.48681487923520084,0.029314296300235437,-0.4042255982857568
2024-12-06,1.0128019361830436,0.11670890998391416,-0.24439752940347617,-0.4859161347778258,0.029330852119276135,-0.40339218016146045
2024-12-09,1.0114887617297288,0.11892868094562233,-0.240044214837363,-0.4726245158150549,0.04395625916921747,-0.40065923265743897
2024-12-10,1.0014955152514071,0.11767741269281526,-0.23355681016565877,-0.5072973152683804,0.0400006892465645,-0.36950553075684445
2024-12-11,1.0035086137092657,0.0860177089205481,-0.21538078544221884,-0.5696461697405273,0.0517029812938018,-0.38687184431124305
2024-12-12,0.9971552318782799,0.06506440425838379,-0.2239091415300622,-0.6511617055061958,0.050650324761483234,-0.429962296255069
2024-12-13,0.9967931469027945,0.0642569792371672,-0.22625525379365052,-0.6508782448320256,0.044346600581550405,-0.42802412934556777
2024-12-16,0.9926335300863587,0.0679252718326606,-0.24013756145055953,-0.642058060355921,0.004624293618175734,-0.40981289995217374
2024-12-17,1.0084873857322325,0.06365377250636894,-0.22587104283227555,-0.5923972682679373,0.05413990891488199,-0.4302160981258105
2024-12-18,1.0146612990839339,0.07932608552040502,-0.220832312408833,-0.5411939410633055,0.06489585754724608,-0.4089743144934947
2024-12-19,1.0073383716560973,0.08212485747426251,-0.22085787594331868,-0.5373673250832018,0.07528430386689469,-0.4065938880212624
2024-12-20,1.00778152782918,0.08308027609455977,-0.2231606415142933,-0.5148206295845879,0.06863585563991964,-0.38976551928710845
2024-12-23,1.0267348566996626,0.047271991781109565,-0.20100782697248348,-0.5546033421271327,0.06633026432284111,-0.4111877643022561
2024-12-24,1.0134850332866683,0.06398088095683568,-0.2124199995727426,-0.5572947366608244,0.058078064714835675,-0.3997811782695925
2024-12-26,1.008629649388511,0.06753314219860439,-0.21418295429291545,-0.5567415016858421,0.06468515977956138,-0.3999763270605154
2024-12-27,1.004589255047353,0.0730049447944973,-0.2155281705857943,-0.557170552052445,0.07572019728637625,-0.3946672354827088
2024-12-30,1.0038247529884954,0.027522243061295026,-0.16968284365006417,-0.6352909845310097,0.12007515083779122,-0.3895048476439651
2024-12-31,1.0306872114072032,0.014645420039101215,-0.1483030199925817,-0.6130037330623996,0.13492418259181468,-0.3901218179629531
2025-01-02,1.0069517358046947,0.059686861341164604,-0.156419845003124,-0.6207264830065264,0.1447190233862962,-0.37675772766821525
2025-01-03,1.0103482851903687,0.0597255273315391,-0.15595618338679074,-0.608965083616295,0.1377726679420059,-0.3761186449971655
2025-01-06,1.0056825484252239,0.0752392861262395,-0.15633199747499432,-0.5922123127589368,0.1331326418412166,-0.3648307960289052
2025-01-07,0.9942402924961633,0.11008450272343065,-0.1686415150555146,-0.5610638724259939,0.11974240891870583,-0.35018243377455016
2025-01-08,0.9928341215717873,0.12531605974079985,-0.18142199147675214,-0.5439736632579059,0.148854149471294,-0.3201633057857426
2025-01-10,0.9917513190024925,0.12960007328842943,-0.18251125563844117,-0.513871800743297,0.1566610492405613,-0.3058537369584162
2025-01-13,1.0079683450216883,0.12005992985518019,-0.17855464921635714,-0.4957351952172163,0.17117177886952567,-0.3226197433223401
2025-01-14,1.0190314658371902,0.13140021514177924,-0.1781093100609082,-0.47429328349152017,0.19753487147069543,-0.3230744240938945
2025-01-15,1.01161367776508,0.15237238413888943,-0.17063049128612442,-0.45877486266789863,0.1995053832369984,-0.3000250922650095
2025-01-16,0.9899900673663504,0.16297664746841506,-0.18291256399952371,-0.4488254553353433,0.2216006191059443,-0.3201249421614639
2025-01-17,0.9988494044749258,0.10835519140348408,-0.17201532474868964,-0.45674116094052863,0.19161866767798297,-0.28109661157539373
2025-01-21,0.9933915993341238,0.09367322701206829,-0.16393841974766993,-0.4765801932209321,0.18629837778045535,-0.2795232145686245
2025-01-22,0.9974222475810106,0.09624489553257767,-0.17344169305441753,-0.4716489528139488,0.18465302698404665,-0.2851967259493288
2025-01-23,0.9978223575981012,0.09177108092394098,-0.1814885551854637,-0.469678958864802,0.2011264915474104,-0.2775053712208141
2025-01-24,1.0169824823319051,0.08831788474345065,-0.18815212153856234,-0.4391317056754626,0.24076859760012773,-0.2826655792139181
2025-01-27,0.9920557559963318,0.07803688703103907,-0.21628557618274546,-0.41916290914203663,0.1531709311599718,-0.27104409383384226
2025-01-28,0.9960770108262358,0.029672903610954843,-0.18877409502342468,-0.479820870116127,0.10659312230174794,-0.33911323616915395
2025-01-29,1.0072525669332946,0.02718495790491142,-0.19847351097872248,-0.474607021330065,0.11231317007172834,-0.32634772001888623
2025-01-30,0.9964691741039282,0.03536281591925117,-0.1986985760908717,-0.46956500881880703,0.09438896076654912,-0.3243857543976931
2025-01-31,0.9979523253841588,0.03574356947343699,-0.2000980720609649,-0.47216850514043085,0.10360646620332578,-0.32807582251865613
2025-02-03,1.0156051107728024,0.06392445633325619,-0.1972758947475254,-0.3987120073930292,0.185821595157208,-0.3507863036601969
2025-02-04,1.0054926330487295,0.06403178010079764,-0.1984210236177101,-0.42080555619300425,0.1850725153091195,-0.3616605582221687
2025-02-05,1.0117332236946386,0.10729756156334974,-0.2149235734487791,-0.4104129760191445,0.14747716513916675,-0.3566042398189898
2025-02-06,0.9429204260011266,0.12713957761418615,-0.2137880463505396,-0.4253376479457915,0.05782756363708064,-0.2932423858376224
2025-02-07,0.9471427433726658,0.11596782874381487,-0.21111840272030274,-0.43252455703434173,0.0581439011310097,-0.29822539644027873
2025-02-10,0.9317646959598215,0.10780624484796406,-0.2037806414068612,-0.4505225920315608,0.0523302513146,-0.29021545846536184
2025-02-11,0.9268204428730223,0.11233461154494577,-0.2095084939110174,-0.4473406502517324,0.03877021935768639,-0.2853748254219467
2025-02-12,0.9083054914933797,0.10284791733667467,-0.21233230688039484,-0.5627057606813638,0.033717018577283785,-0.28691886716357284
2025-02-13,0.8769466210005705,0.03305207501107736,-0.2016429157192528,-0.7109284619348313,0.009976724848488272,-0.2992571974020741
2025-02-14,0.8591974686489849,0.04603732105237228,-0.21181555980215344,-0.7086779688160584,-0.0033608575370427454,-0.29352322351797006
2025-02-18,0.8606167292901471,0.052098656493346496,-0.2250010560713563,-0.7013154726817372,-0.025590567394666447,-0.2944423519186709
2025-02-19,0.8623985718629892,0.062052995208208436,-0.222546179507027,-0.6995510787186813,-0.012868421064110618,-0.2946419126882093
2025-02-20,0.8466220634868671,0.07584641485591559,-0.2226480320301614,-0.7167795396976651,-0.020527939545829738,-0.2816525962619883
2025-02-21,0.8400147192559383,0.08455542487576437,-0.22131757267417396,-0.7291367619299135,-0.036830944433087,-0.26725128801830456
2025-02-24,0.8489386010142735,0.09405436395047798,-0.2261650081478369,-0.7228378432119678,-0.04349938865939387,-0.25856164169035545
2025-02-25,0.8367741791465366,0.11214431859497088,-0.24212762834065577,-0.7331298708246234,-0.0588487854259499,-0.24487154864008873
2025-02-26,0.8460250829942807,0.14410981539987933,-0.2535920767599762,-0.6335341660273222,-0.05490127221574342,-0.2390017133304422
2025-02-27,0.8732082078225378,0.1450076799082446,-0.26715373343801563,-0.595053055751037,-0.07197594700328111,-0.2660877764360085
2025-02-28,0.8398973096931264,0.14147258274880453,-0.25732465089904966,-0.628966117231228,-0.11083590500458944,-0.26145762267759903
2025-03-03,0.8217060804786709,0.16394205864791372,-0.28021004455303167,-0.6260164976812804,-0.11643003992208927,-0.2697224599304178
2025-03-04,0.8317373135225661,0.1552849447913142,-0.27665889060948046,-0.6281701665103574,-0.12053966269087815,-0.27421954462055464
2025-03-05,0.8332274700478268,0.18261985156766564,-0.26145534642561036,-0.5748037984207595,-0.12584758326736545,-0.260136731373609
2025-03-06,0.8687720346358566,0.16306110848146999,-0.2821925123308644,-0.5923241279124308,-0.15688871029471788,-0.29680976145456656
2025-03-07,0.8695351632265993,0.13638818329747793,-0.2593655935798113,-0.646552349076511,-0.17643743057227,-0.27140429607399114
2025-03-10,0.8525520703270446,0.13455066206641098,-0.25298021387440217,-0.6672490286409674,-0.19780942577955127,-0.2546360794180506
2025-03-11,0.8733915101022749,0.10100219139640537,-0.2432066706153021,-0.6934620131197924,-0.22123652975491112,-0.2544230747510899
2025-03-12,0.8591669411975404,0.11060172459317945,-0.250006794973213,-0.7041857715730641,-0.2143341045969299,-0.2474101402379248
2025-03-13,0.8576057751575954,0.11379188204548851,-0.24837751396236107,-0.7056488916739867,-0.21294508078873747,-0.24420712278665893
2025-03-14,0.8632056278553366,0.12131420480865167,-0.2599314444733114,-0.6949696105517467,-0.2286282776411005,-0.2448948272084013
2025-03-17,0.8698544847524141,0.12641794276458398,-0.2641318349750164,-0.6834637666237329,-0.23116258120241154,-0.24452052207890418
2025-03-18,0.8689590532982497,0.1255549556990074,-0.2654233601014355,-0.6818318282867933,-0.23408694769612837,-0.24267032946681383
2025-03-19,0.8802512200498032,0.11236644999339027,-0.26757061478895516,-0.6785640430950532,-0.24196785453184996,-0.25024281424056594
2025-03-20,0.8823056125523838,0.11806067935400774,-0.27133289631742097,-0.6713156346999025,-0.2417093902780864,-0.24623069009479176
2025-03-21,0.885402439782538,0.12485190356773902,-0.2733193735463456,-0.6670868051442791,-0.24368374869780288,-0.250049321063467
