Date,0
2023-10-26,0.18959384869092216
2023-10-27,0.19027678071814133
2023-10-30,0.18986381234474586
2023-10-31,0.19132553581105827
2023-11-01,0.19057248505483707
2023-11-02,0.18803775410016305
2023-11-03,0.194783302804802
2023-11-06,0.19490077233100025
2023-11-07,0.19533958182228564
2023-11-08,0.19450752328354926
2023-11-09,0.19561428256298682
2023-11-10,0.19533619189657347
2023-11-13,0.1953580544006455
2023-11-14,0.20211201099357168
2023-11-15,0.20214150259017227
2023-11-16,0.20135271924542295
2023-11-17,0.19370136601989227
2023-11-20,0.19441959321465874
2023-11-21,0.1957871549616215
2023-11-22,0.1924503658480398
2023-11-24,0.19143508413993382
2023-11-27,0.1904637246246377
2023-11-28,0.19085005075593447
2023-11-29,0.19070132797519357
2023-11-30,0.1948692404077376
2023-12-01,0.1994176028130556
2023-12-04,0.20020097603620668
2023-12-05,0.19847367546056896
2023-12-06,0.1990060788781887
2023-12-07,0.1990000486355158
2023-12-08,0.1989516776586732
2023-12-11,0.19602545175833913
2023-12-12,0.19622573740043744
2023-12-13,0.2009920648597055
2023-12-14,0.2006407902464252
2023-12-15,0.19310672835829515
2023-12-18,0.1935016629001377
2023-12-19,0.1941398874733891
2023-12-20,0.20066375442814455
2023-12-21,0.20237481023233742
2023-12-22,0.2017619825613777
2023-12-26,0.20182181032252328
2023-12-27,0.20125788079584447
2023-12-28,0.19469315998370343
2023-12-29,0.19478880775735966
2024-01-02,0.1958724820472699
2024-01-03,0.19503167960354534
2024-01-04,0.1936151967653339
2024-01-05,0.19309846655030646
2024-01-08,0.19834983304421414
2024-01-09,0.19635988408550495
2024-01-10,0.1954815030684143
2024-01-11,0.19304050457427507
2024-01-12,0.19248268696227241
2024-01-16,0.18863086331830814
2024-01-17,0.18891764413389597
2024-01-18,0.18374295233833868
2024-01-19,0.18319247759783444
2024-01-22,0.18346709180154677
2024-01-23,0.17436202651195787
2024-01-24,0.17419693773724676
2024-01-25,0.17177681358152877
2024-01-26,0.1717231246233313
2024-01-29,0.1755132159283649
2024-01-30,0.1765876613398102
2024-01-31,0.18008615209350698
2024-02-01,0.1743327672341115
2024-02-02,0.18057201204980391
2024-02-05,0.18215783249838088
2024-02-06,0.1948000445663268
2024-02-07,0.1929952631940038
2024-02-08,0.21427434614841473
2024-02-09,0.2143360875476826
2024-02-12,0.2091802278109528
2024-02-13,0.21317645485678519
2024-02-14,0.2157032762939939
2024-02-15,0.21563358640927635
2024-02-16,0.21530779531469596
2024-02-20,0.21542989262536447
2024-02-21,0.2155452624233731
2024-02-22,0.21832881576002744
2024-02-23,0.2180811676766081
2024-02-26,0.21751322221275468
2024-02-27,0.2180956416780082
2024-02-28,0.21561016168613523
2024-02-29,0.2120420023569463
2024-03-01,0.21085703361182825
2024-03-04,0.2094929914922384
2024-03-05,0.213073224548589
2024-03-06,0.21615752879645916
2024-03-07,0.21614434064756838
2024-03-08,0.2164698700370473
2024-03-11,0.2169505780322494
2024-03-12,0.2121110778254437
2024-03-13,0.21148689215238223
2024-03-14,0.21163424918027363
2024-03-15,0.21276874371890614
2024-03-18,0.21257876354252017
2024-03-19,0.20340543915288584
2024-03-20,0.20202274644407328
2024-03-21,0.20200187595520627
2024-03-22,0.2046985751211137
2024-03-25,0.2047371220678294
2024-03-26,0.20452269977433213
2024-03-27,0.2031235908131436
2024-03-28,0.20285324320325493
2024-04-01,0.20141384440439591
2024-04-02,0.20570266326568257
2024-04-03,0.20533052076560804
2024-04-04,0.20310206557830984
2024-04-05,0.20324053035284703
2024-04-08,0.2034536881677813
2024-04-09,0.20360420200914014
2024-04-10,0.20688940520844973
2024-04-11,0.20700658515371106
2024-04-12,0.21021100154703695
2024-04-15,0.2138128124123056
2024-04-16,0.21362995469111426
2024-04-17,0.21282332390637854
2024-04-18,0.21260333149333482
2024-04-19,0.21266460552144506
2024-04-22,0.21300759898313695
2024-04-23,0.2139052438313627
2024-04-24,0.20986560555170175
2024-04-25,0.21119822256477222
2024-04-26,0.20862679872125947
2024-04-29,0.2083668329544221
2024-04-30,0.20680629026428515
2024-05-01,0.2078865974346956
2024-05-02,0.1942678698815236
2024-05-03,0.193830653062718
2024-05-06,0.16471664582957224
2024-05-07,0.16830327334535022
2024-05-08,0.16968267174463114
2024-05-09,0.16648632324195484
2024-05-10,0.15977821778547174
2024-05-13,0.16051351156562732
2024-05-14,0.1619985631735475
2024-05-15,0.1635588647511909
2024-05-16,0.16485563961668245
2024-05-17,0.16128424744213782
2024-05-20,0.16117122775864084
2024-05-21,0.1617809504740351
2024-05-22,0.15999343298384552
2024-05-23,0.16372687613278064
2024-05-24,0.16356575410913232
2024-05-28,0.16304499645611728
2024-05-29,0.16380928573412323
2024-05-30,0.16799982971512575
2024-05-31,0.16331927316652453
2024-06-03,0.16321866080506608
2024-06-04,0.1631345874585559
2024-06-05,0.16602729590165938
2024-06-06,0.1664310242450271
2024-06-07,0.16790719243634017
2024-06-10,0.16783711394075193
2024-06-11,0.16669177621943498
2024-06-12,0.16614014739280086
2024-06-13,0.166033814400847
2024-06-14,0.16380785805647982
2024-06-17,0.16415903087212916
2024-06-18,0.16223129696562047
2024-06-20,0.16222194825116684
2024-06-21,0.16245604198377195
2024-06-24,0.16260293208530105
2024-06-25,0.1624184376107168
2024-06-26,0.16195572478721124
2024-06-27,0.1634632242607336
2024-06-28,0.16350797534463052
2024-07-01,0.16246221481194653
2024-07-02,0.1613626719887133
2024-07-03,0.1606204657186389
2024-07-05,0.16246448456200804
2024-07-08,0.15896130461741556
2024-07-09,0.1617895018917894
2024-07-10,0.15870582686746118
2024-07-11,0.15475733870260103
2024-07-12,0.1583017082721824
2024-07-15,0.15815297876521175
2024-07-16,0.16190813137018933
2024-07-17,0.16357989796248382
2024-07-18,0.1680409493281785
2024-07-19,0.16667825127962474
2024-07-22,0.16663655562712054
2024-07-23,0.1645008936668369
2024-07-24,0.17083679960208642
2024-07-25,0.177349687256036
2024-07-26,0.17751255716797687
2024-07-29,0.17499304158231563
2024-07-30,0.1742932156448019
2024-07-31,0.17434070991769074
2024-08-01,0.18791391336463023
2024-08-02,0.18984645132132327
2024-08-05,0.19436827384547686
2024-08-06,0.1971190725963038
2024-08-07,0.19716014082611633
2024-08-08,0.2093831534197618
2024-08-09,0.20865449638850442
2024-08-12,0.20628306703547647
2024-08-13,0.22560972771718912
2024-08-14,0.22456969488238102
2024-08-15,0.23134843086226553
2024-08-16,0.23121056528063588
2024-08-19,0.23129603001583884
2024-08-20,0.22862016638357732
2024-08-21,0.22852357038027787
2024-08-22,0.23024602266478242
2024-08-23,0.23052769004814155
2024-08-26,0.22355210111291052
2024-08-27,0.22291748314798937
2024-08-28,0.22480416017143767
2024-08-29,0.22475183917564387
2024-08-30,0.22324124320863645
2024-09-03,0.22844812914993073
2024-09-04,0.2275168765288288
2024-09-05,0.22757485278762504
2024-09-06,0.22905515108236352
2024-09-09,0.2357288593212313
2024-09-10,0.23559677978451665
2024-09-11,0.23803538382336073
2024-09-12,0.23815049839932542
2024-09-13,0.23976462263498063
2024-09-16,0.23996348484928487
2024-09-17,0.23933958604092784
2024-09-18,0.23940990215009786
2024-09-19,0.2398199662051977
2024-09-20,0.24008832647865738
2024-09-23,0.23733062447568887
2024-09-24,0.23701563074629922
2024-09-25,0.23597299243788764
2024-09-26,0.23630622673348997
2024-09-27,0.23632018169543292
2024-09-30,0.23549097059424884
2024-10-01,0.2378537066564962
2024-10-02,0.23541380314486504
2024-10-03,0.23486887647185986
2024-10-04,0.2391429370899463
2024-10-07,0.24059848510865328
2024-10-08,0.24102145856641788
2024-10-09,0.2392075794005702
2024-10-10,0.2376089218693175
2024-10-11,0.23383512888045413
2024-10-14,0.2338255483015631
2024-10-15,0.23544670129837958
2024-10-16,0.23547865350276467
2024-10-17,0.23185853827637073
2024-10-18,0.22816503738686383
2024-10-21,0.22630172714213329
2024-10-22,0.22640205821708997
2024-10-23,0.22839334666969982
2024-10-24,0.23421114851976602
2024-10-25,0.22269448057855534
2024-10-28,0.2168365759972176
2024-10-29,0.2090791737736674
2024-10-30,0.2081231051185142
2024-10-31,0.20689013324793798
2024-11-01,0.19664329298838049
2024-11-04,0.19658770746163032
2024-11-05,0.20371751560140736
2024-11-06,0.1850252651356886
2024-11-07,0.1873092420098899
2024-11-08,0.18060642169738061
2024-11-11,0.18295517622188484
2024-11-12,0.18559533034937034
2024-11-13,0.18471974961567392
2024-11-14,0.18696705602381683
2024-11-15,0.18507278132681848
2024-11-18,0.1841217711238777
2024-11-19,0.183917091885334
2024-11-20,0.184137696052093
2024-11-21,0.1869190723026265
2024-11-22,0.19065902025606155
2024-11-25,0.19173702646133145
2024-11-26,0.1841383497653143
2024-11-27,0.18240113187790585
2024-11-29,0.18174778654484666
2024-12-02,0.17853620517120325
2024-12-03,0.17254404272120513
2024-12-04,0.1740002513068495
2024-12-05,0.17377412702491313
2024-12-06,0.17377706157298373
2024-12-09,0.17350353421386613
2024-12-10,0.17685874609767016
2024-12-11,0.1767165196577664
2024-12-12,0.1774520992984888
2024-12-13,0.1767088575460883
2024-12-16,0.17623129642194016
2024-12-17,0.17710532430996379
2024-12-18,0.19095621252176392
2024-12-19,0.19098596670470463
2024-12-20,0.1957572996134941
2024-12-23,0.1960151177091309
2024-12-24,0.19620043828540357
2024-12-26,0.19258248140082765
2024-12-27,0.19549854109778067
2024-12-30,0.1980147707907189
2024-12-31,0.1936031580961754
2025-01-02,0.18930925838051835
2025-01-03,0.19209747202331487
2025-01-06,0.19188003816071889
2025-01-07,0.1957769881671566
2025-01-08,0.1951369176984506
2025-01-10,0.1989664192120256
2025-01-13,0.1971103777352039
2025-01-14,0.19697273585309938
2025-01-15,0.1932641969269315
2025-01-16,0.19256678903283025
2025-01-17,0.1921037697984517
2025-01-21,0.19517209644465003
2025-01-22,0.19288019030649795
2025-01-23,0.1874920741949457
2025-01-24,0.18401074859332986
2025-01-27,0.18404597381265492
2025-01-28,0.1876947090920298
2025-01-29,0.18706942770415316
2025-01-30,0.1869918851460286
2025-01-31,0.19640608216219174
2025-02-03,0.19655567397361318
2025-02-04,0.19800521559406406
2025-02-05,0.19734010648193862
2025-02-06,0.19494050582651826
2025-02-07,0.19520315806913546
2025-02-10,0.19312854817610686
2025-02-11,0.19650910103432903
2025-02-12,0.20764270307163898
2025-02-13,0.20549756189402715
2025-02-14,0.2052975049353984
2025-02-18,0.20555059460016886
2025-02-19,0.20727229051326884
2025-02-20,0.2088651715459906
2025-02-21,0.21056947676842586
2025-02-24,0.20996679360689677
2025-02-25,0.2083383455880732
2025-02-26,0.208590279871442
2025-02-27,0.20907307245835724
2025-02-28,0.20923201236437616
2025-03-03,0.2127741715037031
2025-03-04,0.21155649954266864
2025-03-05,0.2195497447120586
2025-03-06,0.2272234298861881
2025-03-07,0.22667739502619455
2025-03-10,0.23914968486047627
2025-03-11,0.23796718484946658
2025-03-12,0.2388089274281301
2025-03-13,0.24208507395027434
2025-03-14,0.24601521018649278
2025-03-17,0.24763087689597255
2025-03-18,0.24863532069913874
2025-03-19,0.2418182494676558
2025-03-20,0.24211469726041868
2025-03-21,0.23696338052074467
2025-03-24,0.241301345359214
2025-03-25,0.24092244585636327
2025-03-26,0.2416931660599276
2025-03-27,0.24065679940866147
2025-03-28,0.24453337157102595
2025-03-31,0.2448108632446851
2025-04-01,0.24480800972942943
2025-04-02,0.2432951376846612
2025-04-03,0.2715132217271334
2025-04-04,0.286729387801908
2025-04-07,0.28670196508707724
2025-04-08,0.2887198593225074
2025-04-09,0.3655316100390048
2025-04-10,0.37209384023696407
2025-04-11,0.37330310328994404
2025-04-14,0.3743487122060916
2025-04-15,0.37366927714137144
2025-04-16,0.37254599166490604
2025-04-17,0.37170210522815905
2025-04-21,0.37296989743122144
2025-04-22,0.37833054212005846
2025-04-23,0.3823949283035196
2025-04-24,0.3839977084924563
2025-04-25,0.38423090329270915
2025-04-28,0.3842218502266553
2025-04-29,0.38091739558641385
2025-04-30,0.38111199161995624
2025-05-01,0.3769582611853872
2025-05-02,0.3809357546822616
2025-05-05,0.3808662958525121
2025-05-06,0.3830150431123735
2025-05-07,0.3831876464088247
2025-05-08,0.38362256246446413
2025-05-09,0.37725807298054875
2025-05-12,0.3844505147364011
2025-05-13,0.3852740525867261
2025-05-14,0.38472141068869564
2025-05-15,0.3843213424170248
2025-05-16,0.38405382057949167
2025-05-19,0.38096884847051793
2025-05-20,0.37929874740280495
2025-05-21,0.3831026487296725
2025-05-22,0.38324887363058585
2025-05-23,0.3859343822701
2025-05-27,0.38726289932387314
2025-05-28,0.386118432944401
2025-05-29,0.3858774113850906
2025-05-30,0.38015123004347673
2025-06-02,0.3753514947924623
2025-06-03,0.3756574182189975
2025-06-04,0.36711059458542283
2025-06-05,0.3670798675342451
2025-06-06,0.3683148664834527
2025-06-09,0.36583118110282714
2025-06-10,0.3637088108366544
2025-06-11,0.3628230349644915
2025-06-12,0.36166520047390627
2025-06-13,0.3620828861342213
2025-06-16,0.36236651655806623
2025-06-17,0.3626910270132324
2025-06-18,0.35993146017630273
2025-06-20,0.36003048721060804
2025-06-23,0.35938654790762553
2025-06-24,0.35994157658133474
2025-06-25,0.35614755418580385
2025-06-26,0.3562727006438091
2025-06-27,0.35658020563183307
2025-06-30,0.35554589299363426
2025-07-01,0.33261275571002896
2025-07-02,0.31717615313538
2025-07-03,0.3170796146864751
2025-07-07,0.3133027796962741
2025-07-08,0.22670592304249362
2025-07-09,0.21469095277896488
2025-07-10,0.2140377426270366
2025-07-11,0.21568923456551992
2025-07-14,0.21540859853106656
2025-07-15,0.21273116065588757
2025-07-16,0.21362012937937774
2025-07-17,0.20636740839990536
2025-07-18,0.2003199792156553
2025-07-21,0.19432142401536115
2025-07-22,0.18909084716083507
2025-07-23,0.1929023893955855
2025-07-24,0.19944641246487932
2025-07-25,0.20511739884632837
2025-07-28,0.20657166285239476
2025-07-29,0.20261587691534416
2025-07-30,0.20330305211697142
2025-07-31,0.22763153333369604
2025-08-01,0.22765786060579582
2025-08-04,0.2291098291679504
2025-08-05,0.22526217523121544
2025-08-06,0.22376019332427924
2025-08-07,0.21169747526323648
2025-08-08,0.21026718310639292
2025-08-11,0.211983670872174
2025-08-12,0.21565004376375912
2025-08-13,0.2183227248421448
2025-08-14,0.21932758740820485
2025-08-15,0.2197324614712303
2025-08-18,0.21362722261793826
2025-08-19,0.21495171327091253
2025-08-20,0.2098582275073448
2025-08-21,0.2066414071231524
2025-08-22,0.20791366949025805
2025-08-25,0.208042651693918
2025-08-26,0.2078053299466536
2025-08-27,0.20934855326568672
