Date,CFLT,CPER,CRM,DE,DECK,MOH,PLTR,SBUX,XBI
2023-01-04,-0.03891232661391608,-0.005704302891302748,0.035687676046365135,-0.0019090522701477042,0.0018240923435282053,-0.01690083538660969,0.029733968887382112,0.03600084247080493,0.020973910992540645
2023-01-05,-0.1256097933141197,0.022947946216471893,-0.02328248630868468,-0.020662036245470583,0.013181513972921444,-0.04781038590481701,-0.03951364058652418,-0.0002870513185527779,-0.008649658838651209
2023-01-06,0.014783894464506897,0.02631581545817996,0.030585274979133548,0.028307413092582445,0.006302535126538444,0.010584858215524129,0.012658215432457043,0.02164135037882775,0.007755782730275662
2023-01-09,0.06542048332988881,0.021017233323167295,0.0469007196602631,0.004056554771937559,0.02082659522128205,-0.01756717963574328,0.015624984866008385,-0.01827719838549291,-0.0227272748160392
2023-01-10,0.059339606588167504,0.016467665848237,0.0023113854437444292,0.021555348992102763,0.00036950442531180627,-0.014844784032016722,0.030769201425405734,0.012029755790754493,0.028423670790580502
2023-01-11,0.015099827353831197,0.026326431934809325,-0.01722750332900258,-0.009030002639307977,0.010985313790807583,0.03684934851241439,0.04179107728050213,0.002830192159196443,0.009571615521942967
2023-01-12,-0.031190000660799244,-0.0035517029220972773,0.032436312353152585,0.006021099658517048,0.015251093052065512,-0.011923687913523495,0.004298024316099047,-0.004233307166045974,0.04195324074740814
2023-01-13,0.010896449110211037,0.011881157903387951,-0.0006017065707119018,0.008117636665424754,0.01007877617418651,0.003677105552261084,-0.007132694593768751,0.013037425360528099,-0.0004550782165141376
2023-01-17,0.04752568939766477,0.004696706176778864,-0.006956221832716936,-0.0032528271552406673,-0.002185720323066409,-0.0030973944239175433,0.015804616797630233,-0.00447653138897286,-0.011606603490851963
2023-01-18,-0.006548147574549135,-0.003895612823237804,-0.02034076027141052,-0.02786403543916305,0.0008094787597656694,-0.013764516291504658,-0.02404527187642158,-0.016393387580388552,-0.01243389032089004
2023-01-19,-0.0489641722874633,0.007821695945500418,0.006600306960996116,-0.04082255249457012,-0.008088675951680502,0.009722205279499407,-0.02463769187598719,-0.007047751925090551,-0.010375357385746353
2023-01-20,0.06188118578160395,0.00620876385603264,0.03305785732173305,0.00489475336613876,0.0025423264526782674,-0.0020800318782597804,0.043090633139842405,0.007481478934974195,0.024737939414979815
2023-01-23,0.08997661208300434,-0.005399127959921146,0.03054552937310473,-0.003068700387528489,0.01023923190319409,-0.0006052216707729263,0.05128207044053168,0.011138534102590247,0.0019541664415272386
2023-01-24,-0.007698819687264935,0.0019387062925788623,-0.006479818422486128,0.017907031921291283,0.0010893405603367157,-0.003565773868094646,-0.04878050513982635,0.00404852679290113,0.019045469440446716
2023-01-25,-0.01250003905131769,0.0015479492237815418,0.008459312216080983,-0.007271909745551475,-0.005180458989467729,0.0034097761546243444,0.028490001397228015,0.0031884235323380583,0.0009005898062974804
